Cataract - secondary to trauma,"Ophthalmology/vision finding, Traumatic episode finding, Head and neck finding"
Cervical injury (unspecified),"Urogenital system finding, Reproductive system finding, Traumatic episode finding, Pelvic structure finding"
Cervical injury - laceration,"Urogenital system finding, Reproductive system finding, Traumatic episode finding, Wound finding, Pelvic structure finding"
Cervical scar/fibrosis,"Urogenital system finding, Reproductive system finding, Traumatic episode finding, Pelvic structure finding"
Complication of parturition - trauma (site unspecified),"Reproductive system finding, Traumatic episode finding"
Complication of parturition - trauma - cervical injury,"Reproductive system finding, Traumatic episode finding, Pelvic structure finding"
Complication of parturition - trauma - perineal laceration,"Reproductive system finding, Traumatic episode finding, Wound finding, Perineal finding"
Complication of parturition - trauma - uterine rupture/tear,"Reproductive system finding, Traumatic episode finding, Abdominal finding"
Conjunctival injury,"Ophthalmology/vision finding, Soft tissue finding, Traumatic episode finding, Head and neck finding"
Conjunctival laceration,"Ophthalmology/vision finding, Soft tissue finding, Traumatic episode finding, Wound finding, Head and neck finding"
Dental (tooth) fracture - traumatic,"Alimentary tract/Digestive system finding, Traumatic episode finding, Head and neck finding"
Frostbite,"Haircoat/skin (+ appendages) finding, Traumatic episode finding"
Hoof injury (unspecified),"Haircoat/skin (+ appendages) finding, Traumatic episode finding, Limb finding"
Hoof injury - puncture wound,"Haircoat/skin (+ appendages) finding, Traumatic episode finding, Limb finding, Wound finding"
Hoof injury - scalping injury,"Haircoat/skin (+ appendages) finding, Traumatic episode finding, Limb finding"
Lip trauma,"Alimentary tract/Digestive system finding, Soft tissue finding, Traumatic episode finding, Head and neck finding"
Myopathy (muscle disorder) - fibrotic,"Musculoskeletal system finding, Traumatic episode finding"
Myopathy (muscle disorder) - ossifying,"Musculoskeletal system finding, Traumatic episode finding"
Myositis - traumatic,"Musculoskeletal system finding, Inflammatory disorder finding, Traumatic episode finding"
Penile disorder - traumatic injury,"Urogenital system finding, Reproductive system finding, Traumatic episode finding"
Pericarditis - traumatic,"Cardiovascular system finding, Inflammatory disorder finding, Traumatic episode finding, Thoracic finding"
Perineal laceration (degree unspecified),"Reproductive system finding, Traumatic episode finding, Wound finding, Perineal finding"
Perineal laceration - first degree,"Reproductive system finding, Traumatic episode finding, Wound finding, Perineal finding"
Perineal laceration - second degree,"Reproductive system finding, Traumatic episode finding, Wound finding, Perineal finding"
Perineal laceration - third degree,"Reproductive system finding, Traumatic episode finding, Wound finding, Perineal finding"
Pharyngitis - traumatic,"Respiratory system finding, Alimentary tract/Digestive system finding, Inflammatory disorder finding, Traumatic episode finding, Head and neck finding"
Prepubic tendon rupture,"Musculoskeletal system finding, Connective tissue finding, Abdominal finding, Traumatic episode finding"
Prepubic tendon rupture - pregnancy-related,"Reproductive system finding, Musculoskeletal system finding, Connective tissue finding, Abdominal finding, Traumatic episode finding"
Prepuce disorder - traumatic injury,"Urogenital system finding, Reproductive system finding, Traumatic episode finding"
Rectal tear (grade unspecified),"Alimentary tract/Digestive system finding, Abdominal finding, Traumatic episode finding"
Rectal tear - grade I,"Alimentary tract/Digestive system finding, Abdominal finding, Traumatic episode finding"
Rectal tear - grade II,"Alimentary tract/Digestive system finding, Abdominal finding, Traumatic episode finding"
Rectal tear - grade IIIa,"Alimentary tract/Digestive system finding, Abdominal finding, Traumatic episode finding"
Rectal tear - grade IIIb,"Alimentary tract/Digestive system finding, Abdominal finding, Traumatic episode finding"
Rectal tear - grade IV,"Alimentary tract/Digestive system finding, Abdominal finding, Traumatic episode finding"
Rectovaginal fistula - traumatic,"Alimentary tract/Digestive system finding, Abdominal finding, Urogenital system finding, Reproductive system finding, Pelvic structure finding, Traumatic episode finding"
Rupture of ventral straight muscles (longus capitus mm) of head,"Musculoskeletal system finding, Traumatic episode finding, Head and neck finding"
Animal (unspecified) fight/attack injury,Traumatic episode finding
Cat fight/attack injury,Traumatic episode finding
Dog fight/attack injury,Traumatic episode finding
Wound finding - friction injury,"Wound finding, Traumatic episode finding"
Soft tissue injury,"Soft tissue finding, Traumatic episode finding"
Non-accidental injury ( NAI; Battered pet syndrome ),Traumatic episode finding
Wound - abrasion (unspecified),"Wound finding, Traumatic episode finding"
"Wound - abrasion, graze","Wound finding, Traumatic episode finding"
"Wound - abrasion, scratch","Wound finding, Traumatic episode finding"
Cervical rupture,"Urogenital system finding, Reproductive system finding, Traumatic episode finding, Pelvic structure finding"
Heel bulb (overreach) injury,"Haircoat/skin (+ appendages) finding, Traumatic episode finding, Limb finding"
