Dental (tooth) disorder,"Alimentary tract/Digestive system finding, Head and neck finding"
"Tendon rupture - Achilles tendon, complete","Musculoskeletal system finding, Connective tissue finding, Limb finding"
"Tendon rupture - Achilles tendon, partial","Musculoskeletal system finding, Connective tissue finding, Limb finding"
Tendon rupture - biceps tendon,"Musculoskeletal system finding, Connective tissue finding, Limb finding"
Tendon rupture - gastrocnemius tendon,"Musculoskeletal system finding, Connective tissue finding, Limb finding"
Tendon rupture - hip,"Musculoskeletal system finding, Connective tissue finding, Limb finding"
Tendon rupture - triceps tendon,"Musculoskeletal system finding, Connective tissue finding, Limb finding"
"Tendon rupture, complete","Musculoskeletal system finding, Connective tissue finding"
"Tendon rupture, partial","Musculoskeletal system finding, Connective tissue finding"
Tenosynovitis,"Musculoskeletal system finding, Connective tissue finding, Inflammatory disorder finding"
Tenosynovitis - bicipital,"Musculoskeletal system finding, Connective tissue finding, Inflammatory disorder finding, Limb finding"
Osteogenesis imperfecta,"Musculoskeletal system finding, Connective tissue finding, Hereditary disorder finding"
Haemangiosarcoma - hepatic (liver),"Cardiovascular system finding, Connective tissue finding, Hepatobiliary system finding, Mass lesion/swelling finding, Abdominal finding"
Disseminated histiocytic sarcoma (malignant histiocytosis),"Haematopoietic system finding, Connective tissue finding, Mass lesion/swelling finding"
Myxoma - cardiac (heart),"Connective tissue finding, Cardiovascular system finding, Mass lesion/swelling finding, Thoracic finding"
Myxosarcoma - cardiac (heart),"Connective tissue finding, Cardiovascular system finding, Mass lesion/swelling finding, Thoracic finding"
Localised (focal) histiocytic sarcoma,"Haematopoietic system finding, Connective tissue finding, Mass lesion/swelling finding"
Chondrosarcoma (site unspecified),"Mass lesion/swelling finding, Musculoskeletal system finding, Connective tissue finding"
Fibrosarcoma (site unspecified),"Connective tissue finding, Mass lesion/swelling finding"
Haemangiosarcoma (site unspecified),"Cardiovascular system finding, Connective tissue finding, Mass lesion/swelling finding"
Leiomyosarcoma (site unspecified),"Musculoskeletal system finding, Connective tissue finding, Mass lesion/swelling finding"
Myxoma (site unspecified),"Connective tissue finding, Mass lesion/swelling finding"
Myxosarcoma (site unspecified),"Connective tissue finding, Mass lesion/swelling finding"
Osteosarcoma (site unspecified),"Musculoskeletal system finding, Connective tissue finding, Mass lesion/swelling finding"
Sarcoma (site unspecified),"Connective tissue finding, Mass lesion/swelling finding"
Sarcoma (type unspecified),"Connective tissue finding, Mass lesion/swelling finding"
Histiocytic sarcoma - disseminated (malignant histiocytosis),"Haematopoietic system finding, Connective tissue finding, Mass lesion/swelling finding"
Histiocytic sarcoma - localised (focal),"Haematopoietic system finding, Connective tissue finding, Mass lesion/swelling finding"
"Histiocytic sarcoma - localised, metastatic","Haematopoietic system finding, Connective tissue finding, Mass lesion/swelling finding"
Osteosarcoma - appendicular (type unspecified),"Musculoskeletal system finding, Connective tissue finding, Mass lesion/swelling finding, Limb finding"
"Osteosarcoma - appendicular, parosteal","Musculoskeletal system finding, Connective tissue finding, Mass lesion/swelling finding, Limb finding"
"Osteosarcoma - appendicular, periosteal","Musculoskeletal system finding, Connective tissue finding, Mass lesion/swelling finding, Limb finding"
Osteosarcoma - axial (site unspecified),"Musculoskeletal system finding, Connective tissue finding, Mass lesion/swelling finding"
"Osteosarcoma - axial, rib","Musculoskeletal system finding, Connective tissue finding, Mass lesion/swelling finding, Thoracic finding"
"Osteosarcoma - axial, mandible","Musculoskeletal system finding, Connective tissue finding, Mass lesion/swelling finding, Head and neck finding"
"Osteosarcoma - axial, maxilla","Musculoskeletal system finding, Connective tissue finding, Mass lesion/swelling finding, Head and neck finding"
Osteosarcoma - extraskeletal (site unspecified),"Musculoskeletal system finding, Connective tissue finding, Mass lesion/swelling finding"
"Osteosarcoma - extraskeletal, cutaneous (skin)/subcutaneous","Musculoskeletal system finding, Haircoat/skin (+ appendages) finding, Connective tissue finding, Mass lesion/swelling finding"
"Osteosarcoma - extraskeletal, gastrointestinal","Alimentary tract/Digestive system finding, Musculoskeletal system finding, Connective tissue finding, Mass lesion/swelling finding, Abdominal finding"
"Osteosarcoma - extraskeletal, hepatic (liver)","Hepatobiliary system finding, Musculoskeletal system finding, Connective tissue finding, Mass lesion/swelling finding, Abdominal finding"
"Osteosarcoma - extraskeletal, mammary","Reproductive system finding, Musculoskeletal system finding, Connective tissue finding, Mass lesion/swelling finding"
"Osteosarcoma - extraskeletal, muscle","Musculoskeletal system finding, Connective tissue finding, Mass lesion/swelling finding"
"Osteosarcoma - extraskeletal, splenic","Haematopoietic system finding, Musculoskeletal system finding, Connective tissue finding, Mass lesion/swelling finding, Abdominal finding"
"Osteosarcoma - extraskeletal, thyroid","Endocrine/metabolic finding, Musculoskeletal system finding, Connective tissue finding, Mass lesion/swelling finding, Head and neck finding"
Chondroma (site unspecified),"Mass lesion/swelling finding, Musculoskeletal system finding, Connective tissue finding"
Chondrosarcoma - long bone,"Musculoskeletal system finding, Connective tissue finding, Mass lesion/swelling finding, Limb finding"
Chondrosarcoma - pelvis,"Musculoskeletal system finding, Connective tissue finding, Mass lesion/swelling finding, Pelvic structure finding"
Chondrosarcoma - rib,"Musculoskeletal system finding, Connective tissue finding, Mass lesion/swelling finding, Thoracic finding"
Chondrosarcoma - scapula,"Musculoskeletal system finding, Connective tissue finding, Mass lesion/swelling finding, Limb finding"
Chondrosarcoma - sinonasal,"Musculoskeletal system finding, Respiratory system finding, Connective tissue finding, Mass lesion/swelling finding, Head and neck finding"
Chondrosarcoma - tracheal,"Musculoskeletal system finding, Respiratory system finding, Connective tissue finding, Mass lesion/swelling finding, Head and neck finding"
Fibroadenoma - mammary,"Reproductive system finding, Connective tissue finding, Mass lesion/swelling finding"
Fibroma (site unspecified),"Connective tissue finding, Mass lesion/swelling finding"
Fibroma - urinary bladder,"Urogenital system finding, Connective tissue finding, Mass lesion/swelling finding, Abdominal finding"
Fibroma (type unspecified),"Connective tissue finding, Mass lesion/swelling finding"
Fibroma - ossifying,"Connective tissue finding, Mass lesion/swelling finding"
Fibrosarcoma - bone,"Musculoskeletal system finding, Connective tissue finding, Mass lesion/swelling finding"
Fibrosarcoma - cutaneous (skin),"Haircoat/skin (+ appendages) finding, Connective tissue finding, Mass lesion/swelling finding"
Fibrosarcoma - subcutaneous,"Haircoat/skin (+ appendages) finding, Connective tissue finding, Mass lesion/swelling finding"
Fibrosarcoma - soft tissue,"Connective tissue finding, Soft tissue finding, Mass lesion/swelling finding"
Fibrosarcoma - epididymal,"Urogenital system finding, Reproductive system finding, Connective tissue finding, Mass lesion/swelling finding"
Fibrosarcoma - Feline injection site,"Complication of medical care finding, Connective tissue finding, Soft tissue finding, Mass lesion/swelling finding"
Fibrosarcoma - hepatic (liver),"Hepatobiliary system finding, Connective tissue finding, Mass lesion/swelling finding, Abdominal finding"
Fibrosarcoma - intestinal,"Alimentary tract/Digestive system finding, Connective tissue finding, Mass lesion/swelling finding, Abdominal finding"
Fibrosarcoma - mammary,"Reproductive system finding, Connective tissue finding, Mass lesion/swelling finding"
Fibrosarcoma - nasal cavity,"Respiratory system finding, Connective tissue finding, Mass lesion/swelling finding, Head and neck finding"
"Fibrosarcoma - oral, mandible","Alimentary tract/Digestive system finding, Connective tissue finding, Mass lesion/swelling finding, Head and neck finding"
"Fibrosarcoma - oral, maxilla","Alimentary tract/Digestive system finding, Connective tissue finding, Mass lesion/swelling finding, Head and neck finding"
Fibrosarcoma - oropharyngeal,"Respiratory system finding, Alimentary tract/Digestive system finding, Connective tissue finding, Mass lesion/swelling finding, Head and neck finding"
Fibrosarcoma - renal (kidney),"Urogenital system finding, Connective tissue finding, Mass lesion/swelling finding, Abdominal finding"
Fibrosarcoma - urinary bladder,"Urogenital system finding, Connective tissue finding, Mass lesion/swelling finding, Abdominal finding"
Gastrointestinal Stromal Tumour (GIST)(site unspecified),"Alimentary tract/Digestive system finding, Connective tissue finding, Mass lesion/swelling finding, Abdominal finding"
"Gastrointestinal Stromal Tumour (GIST) - large intestine, colon","Alimentary tract/Digestive system finding, Connective tissue finding, Mass lesion/swelling finding, Abdominal finding"
"Gastrointestinal Stromal Tumour (GIST) - large intestine, rectum","Alimentary tract/Digestive system finding, Connective tissue finding, Mass lesion/swelling finding, Abdominal finding, Pelvic structure finding"
Gastrointestinal Stromal Tumour (GIST) - small intestine,"Alimentary tract/Digestive system finding, Connective tissue finding, Mass lesion/swelling finding, Abdominal finding"
Gastrointestinal Stromal Tumour (GIST) - stomach (gastric),"Alimentary tract/Digestive system finding, Connective tissue finding, Mass lesion/swelling finding, Abdominal finding"
Haemangiosarcoma - bone,"Musculoskeletal system finding, Cardiovascular system finding, Connective tissue finding, Mass lesion/swelling finding"
Haemangiosarcoma - cardiac (heart),"Cardiovascular system finding, Connective tissue finding, Thoracic finding, Mass lesion/swelling finding"
Haemangiosarcoma - metastatic/disseminated,"Cardiovascular system finding, Connective tissue finding, Mass lesion/swelling finding"
Haemangiosarcoma - retroperitoneal,"Cardiovascular system finding, Connective tissue finding, Abdominal finding, Mass lesion/swelling finding"
Haemangiosarcoma - subcutaneous,"Cardiovascular system finding, Connective tissue finding, Soft tissue finding, Mass lesion/swelling finding"
Leiomyosarcoma - ileocaecal junction,"Musculoskeletal system finding, Connective tissue finding, Alimentary tract/Digestive system finding, Mass lesion/swelling finding, Abdominal finding"
Leiomyosarcoma - large intestine (site unspecified),"Musculoskeletal system finding, Connective tissue finding, Alimentary tract/Digestive system finding, Mass lesion/swelling finding, Abdominal finding"
Leiomyosarcoma - rectum,"Musculoskeletal system finding, Connective tissue finding, Alimentary tract/Digestive system finding, Mass lesion/swelling finding, Abdominal finding, Pelvic structure finding"
Leiomyosarcoma - small intestine,"Musculoskeletal system finding, Connective tissue finding, Alimentary tract/Digestive system finding, Mass lesion/swelling finding, Abdominal finding"
Leiomyosarcoma - stomach (gastric),"Musculoskeletal system finding, Connective tissue finding, Alimentary tract/Digestive system finding, Mass lesion/swelling finding, Abdominal finding"
Leiomyosarcoma - trachea,"Musculoskeletal system finding, Connective tissue finding, Respiratory system finding, Mass lesion/swelling, Head and neck finding"
Leiomyosarcoma - urinary bladder,"Musculoskeletal system finding, Connective tissue finding, Urogenital system finding, Mass lesion/swelling finding, Abdominal finding"
Leiomyosarcoma - uterus,"Musculoskeletal system finding, Connective tissue finding, Reproductive system finding, Mass lesion/swelling finding, Abdominal finding"
Leiomyosarcoma - vagina,"Musculoskeletal system finding, Connective tissue finding, Urogenital system finding, Reproductive system finding, Mass lesion/swelling finding, Pelvic structure finding"
Myxoma - cutaneous (skin),"Haircoat/skin (+ appendages) finding, Connective tissue finding, Mass lesion/swelling finding"
Myxoma - subcutaneous,"Soft tissue finding, Connective tissue finding, Mass lesion/swelling finding"
Myxosarcoma - cutaneous (skin),"Haircoat/skin (+ appendages) finding, Connective tissue finding, Mass lesion/swelling finding"
Myxosarcoma - subcutaneous,"Soft tissue finding, Connective tissue finding, Mass lesion/swelling finding"
Rhabdomyosarcoma,"Musculoskeletal system finding, Connective tissue finding, Mass lesion/swelling finding"
Sarcoma - round cell/spindle cell,"Connective tissue finding, Mass lesion/swelling finding"
Sarcoma - undifferentiated/anaplastic,"Connective tissue finding, Mass lesion/swelling finding"
Ligament injury (unspecified),"Musculoskeletal system finding, Connective tissue finding"
Ligament instability (unspecified),"Musculoskeletal system finding, Connective tissue finding"
Ligament rupture (unspecified),"Musculoskeletal system finding, Connective tissue finding"
Ossifying fibroma (unspecified),"Connective tissue finding, Mass lesion/swelling finding"
Rhabdomyosarcoma (unspecified),"Musculoskeletal system finding, Connective tissue finding, Mass lesion/swelling finding"
Tendinitis (unspecified),"Musculoskeletal system finding, Connective tissue finding, Inflammatory disorder finding"
Tendon rupture (unspecified),"Musculoskeletal system finding, Connective tissue finding"
Tenosynovitis (tenovaginitis)(unspecified),"Musculoskeletal system finding, Connective tissue finding, Inflammatory disorder finding"
Tenosynovitis (tenovaginitis) - bicipital,"Musculoskeletal system finding, Connective tissue finding, Inflammatory disorder finding, Limb finding"
Angiosarcoma (site unspecified),"Connective tissue finding, Mass lesion/swelling finding"
Angiosarcoma - ocular,"Ophthalmology/vision finding, Connective tissue finding, Mass lesion/swelling finding, Head and neck finding"
Angiosarcoma - spinal (vertebral column),"Musculoskeletal system finding, Connective tissue finding, Spine (vertebral column) finding, Mass lesion/swelling finding"
Avulsion of gastrocnemius muscle (unspecified),"Musculoskeletal system finding, Connective tissue finding, Limb finding"
Avulsion of gastrocnemius muscle - complete,"Musculoskeletal system finding, Connective tissue finding, Limb finding"
Avulsion of gastrocnemius muscle - partial,"Musculoskeletal system finding, Connective tissue finding, Limb finding"
Avulsion of origin of peroneus tertius and long digital extensor tendon,"Musculoskeletal system finding, Connective tissue finding, Limb finding"
Deep digital flexor tendon (DDFT) pathology,"Musculoskeletal system finding, Connective tissue finding, Limb finding"
Deep digital flexor tendon (DDFT) displacement,"Musculoskeletal system finding, Connective tissue finding, Limb finding"
Deep digital flexor tendinitis,"Musculoskeletal system finding, Connective tissue finding, Inflammatory disorder finding, Limb finding"
Deep digital flexor tenosynovitis (tenovaginitis),"Musculoskeletal system finding, Connective tissue finding, Inflammatory disorder finding, Limb finding"
Desmitis (unspecified),"Musculoskeletal system finding, Connective tissue finding, Inflammatory disorder finding"
Desmitis: accessory (check) ligament of DDFT,"Musculoskeletal system finding, Connective tissue finding, Inflammatory disorder finding, Limb finding"
Desmitis: accessory (check) ligament of SDFT,"Musculoskeletal system finding, Connective tissue finding, Inflammatory disorder finding, Limb finding"
Desmitis: annular ligament,"Musculoskeletal system finding, Connective tissue finding, Inflammatory disorder finding, Limb finding"
Desmitis: suspensory ligament,"Musculoskeletal system finding, Connective tissue finding, Inflammatory disorder finding, Limb finding"
Desmopathy (unspecified),"Musculoskeletal system finding, Connective tissue finding"
Desmopathy: collateral sesamoidean ligament (CSL),"Musculoskeletal system finding, Connective tissue finding, Limb finding"
Desmopathy: distal sesamoidean impar ligament (DSIL),"Musculoskeletal system finding, Connective tissue finding, Limb finding"
Desmopathy: straight distal sesamoidean ligament (SDSL),"Musculoskeletal system finding, Connective tissue finding, Limb finding"
Desmopathy: lateral collateral ligament DIP joint,"Musculoskeletal system finding, Connective tissue finding, Limb finding"
Desmopathy: medial collateral ligament DIP joint,"Musculoskeletal system finding, Connective tissue finding, Limb finding"
Desmopathy: lateral collateral ligament MCP joint,"Musculoskeletal system finding, Connective tissue finding, Limb finding"
Desmopathy: medial collateral ligament MCP joint,"Musculoskeletal system finding, Connective tissue finding, Limb finding"
Desmopathy: lateral collateral ligament MTP joint,"Musculoskeletal system finding, Connective tissue finding, Limb finding"
Desmopathy: medial collateral ligament MTP joint,"Musculoskeletal system finding, Connective tissue finding, Limb finding"
Desmopathy: nuchal ligament (insertional),"Musculoskeletal system finding, Connective tissue finding, Head and neck finding"
Enthesopathy - lateral collateral ligament DIP joint,"Musculoskeletal system finding, Connective tissue finding, Limb finding"
Enthesopathy - lateral collateral ligament MCP joint,"Musculoskeletal system finding, Connective tissue finding, Limb finding"
Enthesopathy - lateral collateral ligament MTP joint,"Musculoskeletal system finding, Connective tissue finding, Limb finding"
Enthesopathy - medial collateral ligament DIP joint,"Musculoskeletal system finding, Connective tissue finding, Limb finding"
Enthesopathy - medial collateral ligament MCP joint,"Musculoskeletal system finding, Connective tissue finding, Limb finding"
Enthesopathy - medial collateral ligament MTP joint,"Musculoskeletal system finding, Connective tissue finding, Limb finding"
Haemangiosarcoma - conjunctival,"Cardiovascular system finding, Connective tissue finding, Mass lesion/swelling finding, Ophthalmology/vision finding, Soft tissue finding, Head and neck finding"
Hereditary equine regional dermal asthenia (HERDA; hyperelastosis cutis),"Haircoat/skin (+ appendages) finding, Hereditary disorder finding, Connective tissue finding"
Ligament injury - lateral collateral ligament of stifle,"Musculoskeletal system finding, Connective tissue finding, Limb finding"
Ligament injury - medial collateral ligament of stifle,"Musculoskeletal system finding, Connective tissue finding, Limb finding"
Ligament injury - medial palmar intercarpal ligament (MPICL),"Musculoskeletal system finding, Connective tissue finding, Limb finding"
Ligament injury - patella ligament,"Musculoskeletal system finding, Connective tissue finding, Limb finding"
Mass lesion - tendon sheath,"Musculoskeletal system finding, Connective tissue finding, Mass lesion/swelling finding"
Ossifying fibroma - mandible,"Connective tissue finding, Mass lesion/swelling finding, Musculoskeletal system finding, Head and neck finding"
Prepubic tendon rupture,"Musculoskeletal system finding, Connective tissue finding, Abdominal finding, Traumatic episode finding"
Prepubic tendon rupture - pregnancy-related,"Reproductive system finding, Musculoskeletal system finding, Connective tissue finding, Abdominal finding, Traumatic episode finding"
Rhabdomyosarcoma - tongue (lingual),"Musculoskeletal system finding, Connective tissue finding, Alimentary tract/Digestive system finding, Soft tissue finding, Mass lesion/swelling finding, Head and neck finding"
Supraspinatus calcifying (mineralised) tendinopathy,"Musculoskeletal system finding, Connective tissue finding, Limb finding"
Supraspinatus non-mineralised tendinopathy (supraspinatus tendinosis),"Musculoskeletal system finding, Connective tissue finding, Limb finding"
"Ligament injury ("" Sprain "")(unspecified)","Musculoskeletal system finding, Connective tissue finding"
Contracted tendons,"Musculoskeletal system finding, Connective tissue finding, Limb finding"
Tendinitis - deep digital flexor tendon (DDFT),"Musculoskeletal system finding, Connective tissue finding, Inflammatory disorder finding, Limb finding"
Tendinitis - superfical digital flexor tendon (SDFT),"Musculoskeletal system finding, Connective tissue finding, Inflammatory disorder finding, Limb finding"
Desmitis - annular ligament,"Musculoskeletal system finding, Connective tissue finding, Inflammatory disorder finding, Limb finding"
"Desmitis - collateral ligament of distal interphalangeal (DIP, coffin) joint","Musculoskeletal system finding, Connective tissue finding, Inflammatory disorder finding, Limb finding"
"Desmitis - collateral ligament of metacarpophalangeal (MCP, fore fetlock) joint","Musculoskeletal system finding, Connective tissue finding, Inflammatory disorder finding, Limb finding"
Desmitis - suspensory ligament,"Musculoskeletal system finding, Connective tissue finding, Inflammatory disorder finding, Limb finding"
"Desmitis - suspensory ligament, body","Musculoskeletal system finding, Connective tissue finding, Inflammatory disorder finding, Limb finding"
"Desmitis - suspensory ligament, branch","Musculoskeletal system finding, Connective tissue finding, Inflammatory disorder finding, Limb finding"
"Desmitis - suspensory ligament, proximal","Musculoskeletal system finding, Connective tissue finding, Inflammatory disorder finding, Limb finding"
Exuberant granulation tissue (proud flesh),"Connective tissue finding, Soft tissue finding, Wound finding"
Ligament rupture - suspensory,"Musculoskeletal system finding, Connective tissue finding, Limb finding"
Palmar/Plantar annular ligament (PAL) syndrome,"Musculoskeletal system finding, Connective tissue finding, Limb finding"
"Tenosynovitis, septic (infective) - digital flexor tendon sheath","Musculoskeletal system finding, Connective tissue finding, Inflammatory disorder finding, Infectious disorder finding, Limb finding"
"Tenosynovitis, septic (infective) - tarsal sheath","Musculoskeletal system finding, Connective tissue finding, Inflammatory disorder finding, Infectious disorder finding, Limb finding"
Tenosynovitis - digital flexor tendon sheath,"Musculoskeletal system finding, Connective tissue finding, Inflammatory disorder finding, Limb finding"
