Adverse reaction to plasma transfusion,"Complication of medical care finding, Adverse reaction finding"
Bone implant complication (unspecified),"Complication of medical care finding, Musculoskeletal system finding"
Antibiotic-related diarrhoea,"Alimentary tract/Digestive system finding, Abdominal finding, Drug-related disorder finding, Adverse reaction finding, Complication of medical care finding"
Cerebral necrosis - post-anaesthesia,"Nervous system finding, Head and neck finding, Complication of medical care finding, Anaesthesia finding"
Intracarotid injection,Complication of medical care finding
Laryngeal scarification - post-operative,"Respiratory system finding, Head and neck finding, Complication of medical care finding"
Post-anaesthetic myelomalacia,"Nervous system finding, Complication of medical care finding, Anaesthesia finding"
Post-anaesthetic myopathy,"Musculoskeletal system finding, Complication of medical care finding, Anaesthesia finding"
Post-operative complication - Short bowel syndrome,"Complication of medical care finding, Alimentary tract/Digestive system finding, Abdominal finding"
Post-testicular surgery complication (unspecified),Complication of medical care finding
Post-testicular surgery complication - evisceration,"Complication of medical care finding, Wound finding"
Post-testicular surgery complication - haemorrhage,"Complication of medical care finding, Cardiovascular system finding"
Post-testicular surgery complication - oedema,Complication of medical care finding
Post-testicular surgery complication - scirrhous cord,"Complication of medical care finding, Infectious disorder finding, Reproductive system finding"
Post-testicular surgery complication - septic funiculitis,"Complication of medical care finding, Infectious disorder finding, Reproductive system finding"
Post-testicular surgery complication - septic peritonitis,"Complication of medical care finding, Infectious disorder finding, Inflammatory disorder finding, Abdominal finding"
Post-testicular surgery complication - wound infection,"Complication of medical care finding, Wound finding, Infectious disorder finding"
Post-operative complication - suture (stitch) reaction,Complication of medical care finding
Thrombophlebitis - intravenous catheter-associated,"Cardiovascular system finding, Inflammatory disorder finding, Complication of medical care finding"
Thrombophlebitis - post-injection,"Cardiovascular system finding, Inflammatory disorder finding, Complication of medical care finding"
Thrombophlebitis - post-sampling,"Cardiovascular system finding, Inflammatory disorder finding, Complication of medical care finding"
Abscess - injection site reaction,"Inflammatory disorder finding, Complication of medical care finding"
"Ileus, secondary - postoperative","Alimentary tract/Digestive system finding, Abdominal finding, Complication of medical care finding"
