Dental (tooth) disorder,"Alimentary tract/Digestive system finding, Head and neck finding"
Spondylitis,"Musculoskeletal system finding, Inflammatory disorder finding, Spine (vertebral column) finding"
Spondylosis,"Musculoskeletal system finding, Spine (vertebral column) finding"
Spondylosis - lumbar,"Musculoskeletal system finding, Spine (vertebral column) finding, Abdominal finding"
Spondylosis - lumbosacral,"Musculoskeletal system finding, Spine (vertebral column) finding, Abdominal finding, Pelvic structure finding"
Spondylosis - thoracic,"Musculoskeletal system finding, Spine (vertebral column) finding, Thoracic finding"
Spondylosis with myelopathy - lumbar,"Nervous system finding, Musculoskeletal system finding, Spine (vertebral column) finding, Abdominal finding"
Spondylosis with myelopathy - lumbosacral,"Nervous system finding, Musculoskeletal system finding, Spine (vertebral column) finding, Abdominal finding, Pelvic structure finding"
Mass lesion - vertebral column,"Musculoskeletal system finding, Spine (vertebral column) finding, Mass lesion/swelling finding"
Neoplasm - vertebral column,"Musculoskeletal system finding, Spine (vertebral column) finding, Mass lesion/swelling finding"
Osteochondroma - vertebral column,"Musculoskeletal system finding, Spine (vertebral column) finding, Mass lesion/swelling finding"
Discospondylosis (site unspecified),"Musculoskeletal system finding, Spine (vertebral column) finding"
Discospondylosis - cervical,"Musculoskeletal system finding, Spine (vertebral column) finding, Head and neck finding"
Discospondylosis - lumbar,"Musculoskeletal system finding, Spine (vertebral column) finding, Abdominal finding"
Discospondylosis - lumbosacral,"Musculoskeletal system finding, Spine (vertebral column) finding, Abdominal finding, Pelvic structure finding"
Discospondylosis - thoracic,"Musculoskeletal system finding, Spine (vertebral column) finding, Thoracic finding"
"Spinal (vertebral column) anomaly, congenital - block vertebra(e)","Musculoskeletal system finding, Congenital finding, Spine (vertebral column) finding"
"Spinal (vertebral column) anomaly, congenital - butterfly vertebra(e)","Musculoskeletal system finding, Congenital finding, Spine (vertebral column) finding"
"Spinal (vertebral column) anomaly, congenital - hemivertebra(e)","Musculoskeletal system finding, Congenital finding, Spine (vertebral column) finding"
Discospondylitis - cervical,"Musculoskeletal system finding, Inflammatory disorder finding, Infectious disorder finding, Spine (vertebral column) finding, Head and neck finding"
Discospondylitis - lumbar,"Musculoskeletal system finding, Inflammatory disorder finding, Infectious disorder finding, Spine (vertebral column) finding, Abdominal finding"
Discospondylitis - lumbosacral,"Musculoskeletal system finding, Inflammatory disorder finding, Infectious disorder finding, Spine (vertebral column) finding, Abdominal finding, Pelvic structure finding"
Discospondylitis - thoracic,"Musculoskeletal system finding, Inflammatory disorder finding, Infectious disorder finding, Spine (vertebral column) finding, Thoracic finding"
Spinal (vertebral column) injury,"Musculoskeletal system finding, Traumatic episode finding, Spine (vertebral column) finding"
Discospondylitis (site unspecified),"Musculoskeletal system finding, Infectious disorder finding, Inflammatory disorder finding, Spine (vertebral column) finding"
Fracture of vertebral column (site unspecified),"Musculoskeletal system finding, Spine (vertebral column) finding"
Fracture of vertebral column - cervical (unspecified),"Musculoskeletal system finding, Spine (vertebral column) finding, Head and neck finding"
Joint luxation - vertebral (unspecified),"Musculoskeletal system finding, Spine (vertebral column) finding"
Joint subluxation - vertebral (unspecified),"Musculoskeletal system finding, Spine (vertebral column) finding"
"Spinal (vertebral column) anomaly, congenital (unspecified)","Musculoskeletal system finding, Congenital finding, Spine (vertebral column) finding"
Spondylosis (unspecified),"Musculoskeletal system finding, Spine (vertebral column) finding"
Angiosarcoma - spinal (vertebral column),"Musculoskeletal system finding, Connective tissue finding, Spine (vertebral column) finding, Mass lesion/swelling finding"
"Cervical vertebral stenotic myelopathy (CVSM, Wobbler disease)","Nervous system finding, Musculoskeletal system finding, Spine (vertebral column) finding, Head and neck finding"
Enlarged caudal vertebral epiphysis (site unspecified),"Musculoskeletal system finding, Developmental disorder finding, Spine (vertebral column) finding"
Enlarged caudal vertebral epiphysis - cervical,"Musculoskeletal system finding, Developmental disorder finding, Spine (vertebral column) finding, Head and neck finding"
Fracture of vertebral column - dorsal spinous process(es),"Musculoskeletal system finding, Spine (vertebral column) finding"
Impingement of dorsal spinous processes (Kissing spines),"Musculoskeletal system finding, Spine (vertebral column) finding"
Joint instability - atlantoaxial,"Musculoskeletal system finding, Spine (vertebral column) finding, Head and neck finding"
"Joint luxation - vertebral, cervical (unspecified)","Musculoskeletal system finding, Spine (vertebral column) finding, Head and neck finding"
"Joint luxation - vertebral, Atlantoaxial","Musculoskeletal system finding, Spine (vertebral column) finding, Head and neck finding"
"Joint subluxation - vertebral, cervical (unspecified)","Musculoskeletal system finding, Spine (vertebral column) finding, Head and neck finding"
Occipito-atlantoaxial malformation,"Musculoskeletal system finding, Congenital finding, Spine (vertebral column) finding, Head and neck finding"
Osteoarthritis - vertebral column (site unspecified),"Musculoskeletal system finding, Spine (vertebral column) finding"
Spinal (vertebral column) disorder (unspecified),"Musculoskeletal system finding, Spine (vertebral column) finding"
Abscess - spinal (vertebral column),"Inflammatory disorder finding, Musculoskeletal system finding, Spine (vertebral column) finding"
"Bursitis, aseptic - atlantal (Poll evil)","Musculoskeletal system finding, Inflammatory disorder finding, Spine (vertebral column) finding, Head and neck finding"
Vertebral malformation - cervical,"Musculoskeletal system finding, Congenital finding, Spine (vertebral column) finding, Head and neck finding"
Cervical vertebral malformation (CVM),"Musculoskeletal system finding, Congenital finding, Spine (vertebral column) finding, Head and neck finding"
