Dental (tooth) disorder,"Alimentary tract/Digestive system finding, Head and neck finding"
"Lymphoma - cutaneous (skin), primary","Haircoat/skin (+ appendages) finding, Haematopoetic system finding, Immune system finding, Lymphatic system finding, Mass lesion/swelling finding"
"Lymphoma - cutaneous (skin), primary - epitheliotropic","Haircoat/skin (+ appendages) finding, Haematopoetic system finding, Immune system finding, Lymphatic system finding, Mass lesion/swelling finding"
"Lymphoma - cutaneous (skin), secondary - B-cell","Haircoat/skin (+ appendages) finding, Haematopoetic system finding, Immune system finding, Lymphatic system finding, Mass lesion/swelling finding"
"Lymphoma - cutaneous (skin), secondary - immunophenotype unknown","Haircoat/skin (+ appendages) finding, Haematopoetic system finding, Immune system finding, Lymphatic system finding, Mass lesion/swelling finding"
"Lymphadenopathy, generalised - aetiology unknown","Lymphatic system finding, Haematopoietic system finding, Immune system finding"
"Lymphadenopathy, localised - aetiology unknown","Lymphatic system finding, Haematopoietic system finding, Immune system finding"
Granuloma (site unspecified),"Immune system finding, Inflammatory disorder finding, Mass lesion/swelling finding"
Granuloma - renal (kidney),"Urogenital system finding, Immune system finding, Inflammatory disorder finding, Mass lesion/swelling finding, Abdominal finding"
Leukaemia - Acute erythroid,"Immune system finding, Haematopoietic system finding, Mass lesion/swelling finding"
Leukaemia - basophilic,"Immune system finding, Haematopoietic system finding, Mass lesion/swelling finding"
Leukaemia - eosinophilic,"Immune system finding, Haematopoietic system finding, Mass lesion/swelling finding"
Leukaemia - Essential thrombocytosis,"Immune system finding, Haematopoietic system finding, Haemostatic system finding, Mass lesion/swelling finding"
Lymphoma - multicentric (stage unspecified),"Haematopoetic system finding, Immune system finding, Lymphatic system finding, Mass lesion/swelling finding"
Lymphoma - multicentric - B-cell,"Haematopoetic system finding, Immune system finding, Lymphatic system finding, Mass lesion/swelling finding"
Lymphoma - multicentric - T-cell,"Haematopoetic system finding, Immune system finding, Lymphatic system finding, Mass lesion/swelling finding"
Lymphoma - multicentric - immunophenotype unknown,"Haematopoetic system finding, Immune system finding, Lymphatic system finding, Mass lesion/swelling finding"
Lymphoma - bone,"Haematopoetic system finding, Immune system finding, Lymphatic system finding, Musculoskeletal system finding, Mass lesion/swelling finding"
Lymphoma - cardiac (heart),"Haematopoetic system finding, Immune system finding, Lymphatic system finding, Cardiovascular system finding, Mass lesion/swelling finding, Thoracic finding"
Lymphoma - cranial mediastinal/thymic,"Haematopoetic system finding, Immune system finding, Lymphatic system finding, Endocrine/Metabolic finding, Mass lesion/swelling finding, Thoracic finding"
Lymphoma - hepatic (liver),"Haematopoetic system finding, Immune system finding, Lymphatic system finding, Hepatobiliary system finding, Mass lesion/swelling finding, Abdominal finding"
Lymphoma - larynx,"Haematopoetic system finding, Immune system finding, Lymphatic system finding, Respiratory system finding, Mass lesion/swelling finding, Head and neck finding"
Lymphoma - rectum,"Alimentary tract/Digestive system finding, Haematopoetic system finding, Immune system finding, Lymphatic system finding, Mass lesion/swelling finding, Abdominal finding, Pelvic structure finding"
Lymphoma (site unspecified),"Haematopoetic system finding, Immune system finding, Lymphatic system finding, Mass lesion/swelling finding"
Plasmacytoma - cutaneous (skin),"Haircoat/skin (+ appendages) finding, Lymphatic system finding, Immune system finding, Haematopoietic system finding, Mass lesion/swelling finding"
Plasmacytoma - gastrointestinal,"Alimentary tract/Digestive system finding, Lymphatic system finding, Immune system finding, Haematopoietic system finding, Mass lesion/swelling finding, Abdominal finding"
Plasmacytoma - mucosal,"Soft tissue finding, Lymphatic system finding, Immune system finding, Haematopoietic system finding, Mass lesion/swelling finding"
Plasmacytoma - mucocutaneous,"Haircoat/skin (+ appendages) finding, Soft tissue finding, Lymphatic system finding, Immune system finding, Haematopoietic system finding, Mass lesion/swelling finding"
Plasmacytoma - oral (mouth),"Alimentary tract/Digestive system finding, Lymphatic system finding, Immune system finding, Haematopoietic system finding, Mass lesion/swelling finding, Head and neck finding"
"Squamous cell carcinoma - oral (mouth), tonsil","Mass lesion/swelling finding, Haematopoietic system finding, Immune system finding, Respiratory system finding, Alimentary tract/Digestive system finding, Head and neck finding"
Hypersensitivity (allergic) skin disorder (unspecified),"Immune system finding, Haircoat/skin (+ appendages) finding"
Agammoglobulinaemia,"Immune system finding, Hereditary disorder finding"
Cataract - secondary to periodic ophthalmia (equine recurrent uveitis),"Ophthalmology/vision finding, Inflammatory disorder finding, Immune system finding, Head and neck finding"
Equine insect hypersensitivity (Sweet itch),"Immune system finding, Haircoat/skin (+ appendages) finding, Infectious disorder finding"
Equine purpura haemorrhagica (EPH),"Cardiovascular system finding, Inflammatory disorder finding, Immune system finding"
Failure of passive transfer (FPT) (cause unspecified),"Neonatal problem/disorder finding, Immune system finding"
Failure of passive transfer (FPT) - inadequate colostrum absorption,"Neonatal problem/disorder finding, Immune system finding"
Failure of passive transfer (FPT) - inadequate colostrum ingestion,"Neonatal problem/disorder finding, Immune system finding"
Failure of passive transfer (FPT) - poor colostrum quality/quantity,"Neonatal problem/disorder finding, Immune system finding"
"Foal immunodeficiency syndrome (FIS, formerly Fell Pony syndrome)","Immune system finding, Lymphatic system finding, Haematopoietic system finding, Hereditary disorder finding"
"Folliculitis, immune-mediated","Haircoat/skin (+ appendages) finding, Immune system finding"
Lymphoma - conjunctival,"Ophthalmology/vision finding, Haematopoetic system finding, Immune system finding, Lymphatic system finding, Mass lesion/swelling finding, Soft tissue finding, Head and neck finding"
Lymphoma - multicentric,"Haematopoetic system finding, Immune system finding, Lymphatic system finding, Mass lesion/swelling finding"
Lymphoma - nasopharyngeal,"Haematopoetic system finding, Immune system finding, Lymphatic system finding, Mass lesion/swelling finding, Respiratory system finding, Alimentary tract/Digestive system finding, Head and neck finding"
Lymphoma - oral (mouth),"Haematopoetic system finding, Immune system finding, Lymphatic system finding, Mass lesion/swelling finding, Alimentary tract/Digestive system finding, Head and neck finding"
Lymphoma - ovarian,"Haematopoetic system finding, Immune system finding, Lymphatic system finding, Mass lesion/swelling finding, Urogenital system finding, Reproductive system finding, Abdominal finding"
Neonatal isoerythrolysis (NI),"Haematopoietic system finding, Immune system finding, Neonatal problem/disorder finding"
Periodic ophthalmia (Equine recurrent uveitis),"Ophthalmology/vision finding, Inflammatory disorder finding, Immune system finding, Head and neck finding"
Pharyngeal lymphoid hyperplasia (follicular hyperplasia),"Respiratory system finding, Alimentary tract/Digestive system finding, Lymphatic system finding, Immune system finding, Haematopoietic system finding, Head and neck finding"
Selective IgM deficiency,Immune system finding
( Severe ) Combined immunodeficiency disease ( SCID ),"Immune system finding, Lymphatic system finding, Haematopoietic system finding, Hereditary disorder finding"
Eosinophilic lip ulcer (rodent ulcer),"Haircoat/skin (+ appendages) finding, Immune system finding, Alimentary tract/Digestive system finding, Soft tissue finding, Inflammatory disorder finding, Head and neck finding"
"Flea bite hypersensitivity ( Flea allergic dermatitis, FAD )","Immune system finding, Haircoat/skin (+ appendages) finding, Infectious disorder finding"
Tick reaction/bite granuloma,"Immune system finding, Inflammatory disorder finding, Infectious disorder finding, Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding"
Miliary (papulocrustous) dermatitis due to flea bite hypersensitivity,"Immune system finding, Haircoat/skin (+ appendages) finding, Infectious disorder finding"
Miliary (papulocrustous) dermatitis - non-flea induced,"Immune system finding, Haircoat/skin (+ appendages) finding"
Hypersensitivity (allergic) skin disorder - seasonal,"Immune system finding, Haircoat/skin (+ appendages) finding"
"Lymphadenopathy, generalised - reactive hyperplasia","Lymphatic system finding, Haematopoietic system finding, Immune system finding"
"Lymphadenopathy, localised - reactive hyperplasia","Lymphatic system finding, Haematopoietic system finding, Immune system finding"
"Hypersensitivity disorder (allergy) - plant-related ("" Hay fever "")",Immune system finding
Lymphoma - nasal (nose),"Haematopoetic system finding, Immune system finding, Lymphatic system finding, Respiratory system finding, Mass lesion/swelling finding, Head and neck finding"
Lymphoma - nasal (nose) and renal (kidney),"Haematopoetic system finding, Immune system finding, Lymphatic system finding, Respiratory system finding, Mass lesion/swelling finding, Head and neck finding, Urogenital system finding, Abdominal finding"
Alopecia areata,"Haircoat/skin (+ appendages) finding, Immune system finding"
Pseudopelade,"Haircoat/skin (+ appendages) finding, Immune system finding"
"Anaemia - haemolytic, immune-mediated (IMHA)","Haematopoietic system finding, Immune system finding"
"Anaemia - haemolytic, immune-mediated (IMHA)(unspecified)","Haematopoietic system finding, Immune system finding"
Angioedema,"Immune system finding, Haircoat/skin (+ appendages) finding"
Bullous pemphigoid,"Haircoat/skin (+ appendages) finding, Immune system finding"
Equine insect-bite hypersensitivity (sweet itch)(Culicoides hypersensitivity; Insect dermatitis),"Immune system finding, Haircoat/skin (+ appendages) finding, Infectious disorder finding"
Equine recurrent uveitis (ERU)(Periodic ophthalmia),"Ophthalmology/vision finding, Inflammatory disorder finding, Immune system finding, Head and neck finding"
Failure of passive transfer (FPT) - complete,"Neonatal problem/disorder finding, Immune system finding"
Failure of passive transfer (FPT) - partial,"Neonatal problem/disorder finding, Immune system finding"
Failure of passive transfer (FPT)(type unspecified),"Neonatal problem/disorder finding, Immune system finding"
Pastern and cannon leucocytoclastic vasculitis (PCLV),"Haircoat/skin (+ appendages) finding, Inflammatory disorder finding, Immune system finding, Cardiovascular system finding, Limb finding"
