Lymphoma - central nervous system (CNS),"Nervous system finding, Haematopoetic system finding, Immune system finding, Lymphatic system finding, Mass lesion/swelling finding"
Mass lesion - brain,"Nervous system finding, Head and neck finding, Mass lesion/swelling finding"
Mass lesion - meningeal,"Nervous system finding, Mass lesion/swelling finding"
Mass lesion - pituitary,"Nervous system finding, Endocrine/Metabolic finding, Mass lesion/swelling finding, Head and neck finding"
Mass lesion - spinal cord,"Nervous system finding, Mass lesion/swelling finding"
Meningeal cyst,"Nervous system finding, Mass lesion/swelling finding"
Meningioma,"Nervous system finding, Mass lesion/swelling finding"
Meningioma - intra-cranial,"Nervous system finding, Mass lesion/swelling finding, Head and neck finding"
Meningioma - spinal,"Nervous system finding, Mass lesion/swelling finding"
Meningitis,"Nervous system finding, Inflammatory disorder finding"
Meningitis - eosinophilic,"Nervous system finding, Inflammatory disorder finding"
Meningitis - septic,"Nervous system finding, Inflammatory disorder finding, Infectious disorder finding"
Meningitis - sterile/aseptic,"Nervous system finding, Inflammatory disorder finding"
Meningoencephalitis,"Nervous system finding, Inflammatory disorder finding, Head and neck finding"
Meningomyelocele,"Nervous system finding, Congenital finding"
Myalgia,"Musculoskeletal system finding, Nervous system finding"
Myasthenia gravis,"Nervous system finding, Musculoskeletal system finding, Immune system finding"
Myelitis (spinal cord),"Nervous system finding, Inflammatory disorder finding"
Myelomalacia,Nervous system finding
"Myelopathy, Spondylotic cervical","Nervous system finding, Musculoskeletal system finding, Spine (vertebral column) finding, Head and neck finding"
"Myelopathy, Degenerative","Nervous system finding, Degenerative disorder finding"
Narcolepsy,"Nervous system finding, Head and neck finding"
Neoplasm - brain,"Nervous system finding, Head and neck finding, Mass lesion/swelling finding"
Neoplasm - meningeal,"Nervous system finding, Mass lesion/swelling finding"
Neoplasm - peripheral nerve,"Nervous system finding, Mass lesion/swelling finding"
"Neoplasm - peripheral nerve, trigeminal","Nervous system finding, Mass lesion/swelling finding"
Neoplasm - peripheral nerve sheath,"Nervous system finding, Mass lesion/swelling finding"
"Neoplasm - peripheral nerve sheath, Schwannoma","Nervous system finding, Mass lesion/swelling finding"
Neoplasm - pituitary,"Nervous system finding, Endocrine/Metabolic finding, Mass lesion/swelling finding, Head and neck finding"
Neoplasm - spinal cord,"Nervous system finding, Mass lesion/swelling finding"
Neoplastic metastasis - to central nervous system (CNS),"Nervous system finding, Mass lesion/swelling finding"
Nerve root disorder,Nervous system finding
Neuropraxia,"Nervous system finding, Traumatic episode finding"
Ophthalmoplegia,"Ophthalmology/vision finding, Musculoskeletal system finding, Nervous system finding, Head and neck finding"
Optic disc cupping,"Ophthalmology/vision finding, Nervous system finding, Head and neck finding"
Optic neuritis,"Ophthalmology/vision finding, Nervous system finding, Inflammatory disorder finding, Head and neck finding"
Paraneoplastic neuromyopathy/neuropathy,"Nervous system finding, Musculoskeletal system finding, Mass lesion/swelling finding"
Peripheral neuritis,"Nervous system finding, Inflammatory disorder finding"
Peripheral neuropathy,Nervous system finding
Peripheral neuropathy - radial neuropathy,"Nervous system finding, Limb finding"
Peripheral neuropathy - sciatic neuropathy,"Nervous system finding, Limb finding"
Peripheral neuropathy - ulnar neuropathy,"Nervous system finding, Limb finding"
"Peripheral neuropathy, endocrinopathy-related","Nervous system finding, Endocrine/Metabolic finding"
"Peripheral neuropathy, idiopathic",Nervous system finding
Pituitary macroadenoma,"Nervous system finding, Endocrine/Metabolic finding, Mass lesion/swelling finding, Head and neck finding"
Pituitary microadenoma,"Nervous system finding, Endocrine/Metabolic finding, Mass lesion/swelling finding, Head and neck finding"
Polyneuritis,"Nervous system finding, Inflammatory disorder finding"
Polyneuropathy,Nervous system finding
Polyneuropathy - toxic,"Nervous system finding, Intoxication (poisoning)/toxin exposure finding"
Polyradiculoneuropathy,Nervous system finding
Psychogenic dermatosis,"Haircoat/skin (+ appendages) finding, Nervous system finding, Head and neck finding"
Psychogenic dysuria,"Urogenital system finding, Nervous system finding, Head and neck finding"
Psychogenic polydipsia,"Nervous system finding, Head and neck finding"
Rathke's pouch cyst,"Nervous system finding, Endocrine/Metabolic finding, Congenital finding, Mass lesion/swelling finding, Head and neck finding"
Scottie cramp,"Nervous system finding, Hereditary disorder finding"
Seizure disorder,"Nervous system finding, Head and neck finding"
"Spinal cord anomaly, congenital","Nervous system finding, Congenital finding"
Spinal cord disorder (myelopathy),Nervous system finding
Spinal cord disorder - vascular myelopathy,"Nervous system finding, Cardiovascular system finding"
Spinal cord injury,"Nervous system finding, Traumatic episode finding"
Spinal stenosis,"Nervous system finding, Musculoskeletal system finding, Spine (vertebral column) finding"
Spinal stenosis - cervical,"Nervous system finding, Musculoskeletal system finding, Spine (vertebral column) finding. Head and neck finding"
Spinal stenosis - lumbar,"Nervous system finding, Musculoskeletal system finding, Spine (vertebral column) finding, Abdominal finding"
Spinal stenosis - lumbosacral,"Nervous system finding, Musculoskeletal system finding, Spine (vertebral column) finding, Abdominal finding, Pelvic structure finding"
Spinal stenosis - thoracic,"Nervous system finding, Musculoskeletal system finding, Spine (vertebral column) finding. Thoracic finding"
Spondylosis with myelopathy - cervical,"Nervous system finding, Musculoskeletal system finding, Spine (vertebral column) finding. Head and neck finding"
Spondylosis with myelopathy - lumbar,"Nervous system finding, Musculoskeletal system finding, Spine (vertebral column) finding, Abdominal finding"
Spondylosis with myelopathy - lumbosacral,"Nervous system finding, Musculoskeletal system finding, Spine (vertebral column) finding, Abdominal finding, Pelvic structure finding"
Spondylosis with myelopathy - thoracic,"Nervous system finding, Musculoskeletal system finding, Spine (vertebral column) finding. Thoracic finding"
Status epilepticus,"Nervous system finding, Head and neck finding"
Steroid responsive meningitis-arteritis (SRMA),"Nervous system finding, Cardiovascular system finding, Inflammatory disorder finding, Immune system finding"
Subdural haematoma,"Nervous system finding, Cardiovascular system finding"
Syncope - carotid sinus syncope,"Cardiovascular system finding, Collapse/syncopal episodes finding, Nervous system finding"
Syringomyelia,Nervous system finding
Tick paralysis,"Nervous system finding, Musculoskeletal system finding, Infectious disorder finding"
Trigeminal neuropathy,"Nervous system finding, Head and neck finding"
"Trigeminal neuropathy, idiopathic","Nervous system finding, Head and neck finding"
Upper motor neuron disease,Nervous system finding
"Urinary bladder, functional disorder - neurogenic dysfunction","Urogenital system finding, Nervous system finding, Abdominal finding"
Vestibular disease,"Nervous system finding, Head and neck finding"
Vestibular disease - central,"Nervous system finding, Head and neck finding"
Vestibular disease - peripheral,"Nervous system finding, Auditory system finding, Head and neck finding"
Neurological (nervous system) disorder,Nervous system finding
Central nervous system (CNS) disorder,Nervous system finding
Noise phobia,"Nervous system finding, Head and neck finding"
Chronic degenerative radiculomyelopathy (CDRM),"Nervous system finding, Degenerative disorder finding"
Central nervous system (CNS) inflammatory disorder,"Nervous system finding, Inflammatory disorder finding"
Diabetes insipidus - central,"Endocrine/Metabolic finding, Nervous system finding, Head and neck finding"
Ependymoma,"Nervous system finding, Mass lesion/swelling finding"
Ependymoma of spinal cord,"Nervous system finding, Mass lesion/swelling finding"
Neoplasm - central nervous system (CNS),"Nervous system finding, Mass lesion/swelling finding"
Canine Chiari-like malformation (CM),"Nervous system finding, Head and neck finding"
Myalgia (muscle pain),"Musculoskeletal system finding, Nervous system finding"
L-2-Hydroxyglutaric aciduria (L-2-HGA),"Endocrine/metabolic finding, Nervous system finding, Hereditary disorder finding"
"Hyperadrenocorticism - pituitary-dependent (""Cushing's"")","Endocrine/Metabolic finding, Nervous system finding, Abdominal finding, Head and neck finding"
Neurological (nervous system) disorder (unspecified),Nervous system finding
Junctionopathy (unspecified),"Nervous system finding, Musculoskeletal system finding"
Neuromuscular disorder (unspecified),"Nervous system finding, Musculoskeletal system finding"
Brain malformation (unspecified),"Nervous system finding, Head and neck finding"
Idiopathic head tremor (head bob),"Nervous system finding, Head and neck finding"
Meningioma (site unspecified),"Nervous system finding, Mass lesion/swelling finding"
Carcinoma - choroid plexus,"Nervous system finding, Head and neck finding, Mass lesion/swelling finding"
Adenoma - pituitary (type unspecified),"Nervous system finding, Endocrine/Metabolic finding, Mass lesion/swelling finding, Head and neck finding"
"Glioma, brain (type unspecified)","Nervous system finding, Mass lesion/swelling finding, Head and neck finding"
"Glioma, brain - astrocytoma","Nervous system finding, Mass lesion/swelling finding, Head and neck finding"
"Glioma, brain - oligoastrocytoma","Nervous system finding, Mass lesion/swelling finding, Head and neck finding"
"Glioma, brain - oligodendroglioma","Nervous system finding, Mass lesion/swelling finding, Head and neck finding"
"Glioma, spinal cord (type unspecified)","Nervous system finding, Mass lesion/swelling finding"
"Glioma, spinal cord - astrocytoma","Nervous system finding, Mass lesion/swelling finding"
"Glioma, spinal cord - oligoastrocytoma","Nervous system finding, Mass lesion/swelling finding"
"Glioma, spinal cord - oligodendroglioma","Nervous system finding, Mass lesion/swelling finding"
Granular cell myoblastoma (site unspecified),"Nervous system finding, Mass lesion/swelling finding"
Granular cell myoblastoma - central nervous system (CNS),"Nervous system finding, Mass lesion/swelling finding"
Granular cell myoblastoma - oropharyngeal,"Respiratory system finding, Alimentary tract/Digestive system finding, Nervous system finding, Mass lesion/swelling finding, Head and neck finding"
"Nephroblastoma, extrarenal - spinal cord","Nervous system finding, Mass lesion/swelling finding"
Neurofibroma,"Nervous system finding, Mass lesion/swelling finding"
Neurofibrosarcoma,"Nervous system finding, Mass lesion/swelling finding"
Schwannoma (neurilemmoma),"Nervous system finding, Mass lesion/swelling finding"
Neuronoma,"Nervous system finding, Mass lesion/swelling finding"
"Papilloma, solitary - choroid plexus","Nervous system finding, Head and neck finding, Mass lesion/swelling finding"
"Papillomas, multiple - choroid plexus","Nervous system finding, Head and neck finding, Mass lesion/swelling finding"
Post-operative complication - excessive pain,"Complication of medical care finding, Nervous system finding"
Meningoencephalitis of unknown aetiology (MUE),"Nervous system finding, Inflammatory disorder finding, Head and neck finding"
Thalamic infarction,"Nervous system finding, Cardiovascular system finding, Head and neck finding"
Subarachnoid diverticulum - spinal,"Nervous system finding, Mass lesion/swelling finding"
Motion (travel) sickness,Nervous system finding
Noise phobia (unspecified),"Nervous system finding, Head and neck finding"
Noise phobia - fireworks,"Nervous system finding, Head and neck finding"
Coprophagia,"Nervous system finding, Head and neck finding"
Brachial plexus disorder (unspecified),"Nervous system finding, Limb finding"
Cerebellar disorder (unspecified),"Nervous system finding, Head and neck finding"
Peripheral neuropathy (unspecified),Nervous system finding
Spinal cord disorder (myelopathy)(unspecified),Nervous system finding
Acute perinatal asphyxia,"Neonatal problem/disorder finding, Nervous system finding, Head and neck finding"
Behavioural anoestrus (Silent heat),"Reproductive system finding, Nervous system finding, Head and neck finding"
Borna disease,"Nervous system finding, Infectious disorder finding"
"Cauda equina syndrome (Cauda equina neuritis, Polyneuritis equi)",Nervous system finding
Cerebral necrosis (cause unspecified),"Nervous system finding, Head and neck finding"
Cerebral necrosis - post-anaesthesia,"Nervous system finding, Head and neck finding, Complication of medical care finding, Anaesthesia finding"
"Cervical vertebral stenotic myelopathy (CVSM, Wobbler disease)","Nervous system finding, Musculoskeletal system finding, Spine (vertebral column) finding, Head and neck finding"
Colic (unspecified,"Nervous system finding, Abdominal finding"
"Colic - distention colic (spasmodic colic, gas colic)","Alimentary tract/Digestive system finding, Nervous system finding, Abdominal finding"
"Colic - flatulent colic (tympany, bloat, wind colic)","Alimentary tract/Digestive system finding, Nervous system finding, Abdominal finding"
Colic - thromboembolic,"Alimentary tract/Digestive system finding, Nervous system finding, Cardiovascular system finding, Abdominal finding"
Encephalomyelitis,"Nervous system finding, Inflammatory disorder finding, Head and neck finding"
Encephalopathy (unspecified),"Nervous system finding, Head and neck finding"
Epilepsy - Equine neonatal epilepsy,"Nervous system finding, Head and neck finding, Neonatal problem/disorder finding"
Equine grass sickness (EGS) - dysautonomia,Nervous system finding
Headshaking,"Nervous system finding, Head and neck finding"
Headshaking - idiopathic,"Nervous system finding, Head and neck finding"
Headshaking - photic,"Nervous system finding, Head and neck finding"
Hydrancephaly,"Nervous system finding, Head and neck finding, Congenital finding"
Hypomagnesaemic tetany,"Endocrine/Metabolic finding, Nervous system finding, Musculoskeletal system finding"
Hypoxic Ischaemic Encephalopathy (HIE) (Neonatal Maladjustment Syndrome/'Dummy' foal),"Neonatal problem/disorder finding, Nervous system finding, Head and neck finding"
Ischaemic optic neuropathy,"Ophthalmology/vision finding, Nervous system finding, Head and neck finding"
Laryngeal paralysis due to recurrent laryngeal neuropathy,"Respiratorysystem finding, Nervous system finding, Head and neck finding"
Lathyrism,"Intoxication (poisoning)/toxin exposure finding, Nervous system finding"
"Lavender foal syndrome (LFS)(Coat Colour Dilution Lethal, CCDL)","Hereditary disorder finding, Neonatal problem/disorder finding, Nervous system finding"
Meningitis (unspecified),"Nervous system finding, Inflammatory disorder finding"
Myopathy (muscle disorder) - neurogenic,"Musculoskeletal system finding, Nervous system finding"
Peripheral neuropathy - femoral neuropathy,"Nervous system finding, Limb finding"
Peripheral neuropathy - median neuropathy,"Nervous system finding, Limb finding"
Peripheral neuropathy - musculocutaneous neuropathy,"Nervous system finding, Limb finding"
Peripheral neuropathy - obturator/sciatic paralysis,"Nervous system finding, Limb finding"
Peripheral neuropathy - peroneal neuropathy,"Nervous system finding, Limb finding"
Peripheral neuropathy - suprascapular neuropathy (Sweeney),"Nervous system finding, Limb finding"
Peripheral neuropathy - tibial neuropathy,"Nervous system finding, Limb finding"
Pituitary Pars Intermedia Dysfunction (PPID),"Endocrine/Metabolic finding, Nervous system finding, Abdominal finding, Head and neck finding"
Post-anaesthetic myelomalacia,"Nervous system finding, Complication of medical care finding, Anaesthesia finding"
Shivers,"Nervous system finding, Musculoskeletal system finding"
Spinal cord disorder (myelopathy) - degenerative,"Nervous system finding, Degenerative disorder finding"
Colic (unspecified),"Nervous system finding, Abdominal finding"
Inappropriate urination (Problem behaviour),"Nervous system finding, Urogenital system finding, Head and neck finding"
Problem behaviour (unspecified),"Nervous system finding, Head and neck finding"
Stranger-directed aggression (Problem behaviour),"Nervous system finding, Head and neck finding"
Owner-directed aggression (Problem behaviour),"Nervous system finding, Head and neck finding"
Dog-directed aggression (Problem behaviour),"Nervous system finding, Head and neck finding"
Dog rivalry (Problem behaviour),"Nervous system finding, Head and neck finding"
Stranger-directed fear (Problem behaviour),"Nervous system finding, Head and neck finding"
Non-social fear (Problem behaviour),"Nervous system finding, Head and neck finding"
Dog-directed fear (Problem behaviour),"Nervous system finding, Head and neck finding"
Touch sensitivity (Problem behaviour),"Nervous system finding, Head and neck finding"
Separation-related behaviour (Problem behaviour),"Nervous system finding, Head and neck finding"
Attachment and attention-seeking (Problem behaviour),"Nervous system finding, Head and neck finding"
Chasing (Problem behaviour),"Nervous system finding, Head and neck finding"
Excitability (Problem behaviour),"Nervous system finding, Head and neck finding"
Pica (Problem behaviour),"Nervous system finding, Head and neck finding"
Coprophagia (Problem behaviour),"Nervous system finding, Head and neck finding"
Poor trainability (Behaviour assessment),"Nervous system finding, Head and neck finding"
Poor energy level (Behaviour assessment),"Nervous system finding, Head and neck finding"
Hypersexuality,"Reproductive system finding, Nervous system finding, Head and neck finding"
Nymphomania,"Reproductive system finding, Nervous system finding, Head and neck finding"
Polymicrogyria,"Nervous system finding, Head and neck finding, Hereditary disorder finding, Congenital disorder finding"
"Cognitive dysfunction ( ""dementia/senility"" )","Nervous system finding, Head and neck finding"
Psychogenic alopecia,"Nervous system finding, Haircoat/skin (+ appendages) finding, Head and neck finding"
"Hyperadrenocorticism - pituitary-dependent ("" Cushings "")","Endocrine/Metabolic finding, Nervous system finding, Abdominal finding, Head and neck finding"
Vestibular disease (unspecified),"Nervous system finding, Head and neck finding"
Vestibular syndrome,"Nervous system finding, Head and neck finding"
"Cerebrovascular accident ( CVA, "" stroke "" )","Nervous system finding, Cardiovascular system finding, Head and neck finding"
Neuromyotonia / myokymia,"Nervous system finding, Musculoskeletal system finding"
Adenoma - pituitary,"Nervous system finding, Endocrine/Metabolic finding, Mass lesion/swelling finding, Head and neck finding"
Ataxia (type unspecified),"Nervous system finding, Musculoskeletal system finding"
Ataxia - cerebellar,"Nervous system finding, Musculoskeletal system finding, Head and neck finding"
Ataxia - spinal,"Nervous system finding, Musculoskeletal system finding"
Ataxia - vestibular,"Nervous system finding, Musculoskeletal system finding, Head and neck finding"
Cervical compressive myelopathy (CCM),"Nervous system finding, Head and neck finding"
Cervical static stenosis (CSS),"Nervous system finding, Musculoskeletal system finding, Spine (vertebral column) finding. Head and neck finding"
Cholesterol granuloma (cholesteatoma) - brain,"Mass lesion/swelling finding, Nervous system finding, Head and neck finding"
Choroid plexus papilloma,"Mass lesion/swelling finding, Nervous system finding, Head and neck finding"
Colic - distention colic,"Alimentary tract/Digestive system finding, Nervous system finding, Abdominal finding"
Colic - spasmodic/undifferentiated,"Alimentary tract/Digestive system finding, Nervous system finding, Abdominal finding"
Colic - impaction,"Alimentary tract/Digestive system finding, Nervous system finding, Abdominal finding"
Colic - recurrent,"Alimentary tract/Digestive system finding, Nervous system finding, Abdominal finding"
"Equine grass sickness (EGS)(Equine dysautonomia, Grass disease)(chronicity unspecified)",Nervous system finding
"Equine grass sickness (EGS)(Equine dysautonomia, Grass disease) - acute",Nervous system finding
"Equine grass sickness (EGS)(Equine dysautonomia, Grass disease) - chronic",Nervous system finding
"Equine grass sickness (EGS)(Equine dysautonomia, Grass disease) - subacute",Nervous system finding
Foot pain,"Nervous system finding, Limb finding"
