Carcinoma - urinary bladder,"Mass lesion/swelling finding, Urogenital system finding, Abdominal finding"
Carcinoma in situ - urinary bladder,"Mass lesion/swelling finding, Urogenital system finding, Abdominal finding"
Carcinoma - ovarian,"Urogenital system finding, Reproductive system finding, Mass lesion/swelling finding, Abdominal finding"
Adenocarcinoma - urethral,"Mass lesion/swelling finding, Urogenital system finding"
Adenocarcinoma - urinary bladder,"Mass lesion/swelling finding, Urogenital system finding"
Adenoma - ovarian,"Urogenital system finding, Reproductive system finding, Mass lesion/swelling finding, Abdominal finding"
Adenoma - renal (kidney),"Mass lesion/swelling finding, Urogenital system finding, Abdominal finding"
Renal (kidney) cyst,"Urogenital system finding, Mass lesion/swelling finding, Abdominal finding"
Adenoma - urinary bladder,"Mass lesion/swelling finding, Urogenital system finding, Abdominal finding"
Transitional cell carcinoma of urinary bladder (type unspecified),"Urogenital system finding, Mass lesion/swelling finding, Abdominal finding"
Transitional cell carcinoma of urinary bladder - infiltrating,"Urogenital system finding, Mass lesion/swelling finding, Abdominal finding"
Transitional cell carcinoma of urinary bladder - non-infiltrating,"Urogenital system finding, Mass lesion/swelling finding, Abdominal finding"
Transitional cell carcinoma of urinary bladder - non-papillary,"Urogenital system finding, Mass lesion/swelling finding, Abdominal finding"
Transitional cell carcinoma of urinary bladder - papillary,"Urogenital system finding, Mass lesion/swelling finding, Abdominal finding"
Cystadenocarcinoma - ovarian,"Urogenital system finding, Reproductive system finding, Mass lesion/swelling finding, Abdominal finding"
Cystadenocarcinoma - renal (kidney),"Urogenital system finding, Mass lesion/swelling finding, Abdominal finding"
Cystadenoma - ovarian,"Urogenital system finding, Reproductive system finding, Mass lesion/swelling finding, Abdominal finding"
Ovarian dysgerminoma,"Urogenital system finding, Reproductive system finding, Mass lesion/swelling finding, Abdominal finding"
Fibroma - urinary bladder,"Urogenital system finding, Connective tissue finding, Mass lesion/swelling finding, Abdominal finding"
Fibrosarcoma - epididymal,"Urogenital system finding, Reproductive system finding, Connective tissue finding, Mass lesion/swelling finding"
Fibrosarcoma - renal (kidney),"Urogenital system finding, Connective tissue finding, Mass lesion/swelling finding, Abdominal finding"
Fibrosarcoma - urinary bladder,"Urogenital system finding, Connective tissue finding, Mass lesion/swelling finding, Abdominal finding"
Granuloma - renal (kidney),"Urogenital system finding, Immune system finding, Inflammatory disorder finding, Mass lesion/swelling finding, Abdominal finding"
Granulosa cell tumour (ovary),"Urogenital system finding, Reproductive system finding, Mass lesion/swelling finding, Abdominal finding"
Interstitial (Leydig) cell testicular tumour,"Urogenital system finding, Reproductive system finding, Endocrine/Metabolic finding, Mass lesion/swelling finding"
Leiomyoma - urinary bladder,"Musculoskeletal system finding, Urogenital system finding, Mass lesion/swelling finding, Abdominal finding"
Leiomyoma - vagina,"Musculoskeletal system finding, Urogenital system finding, Reproductive system finding, Mass lesion/swelling finding, Pelvic structure finding"
Leiomyosarcoma - urinary bladder,"Musculoskeletal system finding, Connective tissue finding, Urogenital system finding, Mass lesion/swelling finding, Abdominal finding"
Leiomyosarcoma - vagina,"Musculoskeletal system finding, Connective tissue finding, Urogenital system finding, Reproductive system finding, Mass lesion/swelling finding, Pelvic structure finding"
Luteoma,"Urogenital system finding, Reproductive system finding, Mass lesion/swelling finding, Abdominal finding"
Nephroblastoma - renal (kidney),"Urogenital system finding, Mass lesion/swelling finding, Abdominal finding"
Thecoma,"Urogenital system finding, Reproductive system finding, Mass lesion/swelling finding, Abdominal finding"
Transitional cell carcinoma - prostate,"Mass lesion/swelling finding, Urogenital system finding, Reproductive system finding, Pelvic structure finding"
Transitional cell carcinoma - renal (kidney) pelvis,"Mass lesion/swelling finding, Urogenital system finding, Abdominal finding"
Tranisitonal cell carcinoma - ureter,"Mass lesion/swelling finding, Urogenital system finding, Abdominal finding"
Transitional cell carcinoma - urethra,"Mass lesion/swelling finding, Urogenital system finding"
Monorchidism (unilateral anorchidism),"Urogenital system finding, Reproductive system finding, Congenital disorder finding"
Intersexuality (unspecified),"Urogenital system finding, Reproductive system finding"
Intersex - true hermaphrodite,"Urogenital system finding, Reproductive system finding"
Penile disorder (unspecified),"Urogenital system finding, Reproductive system finding"
Urolithiasis (site unspecified),Urogenital system finding
Urolithiasis (type unspecified),Urogenital system finding
Urolithiasis - calcium oxalate,Urogenital system finding
Crystalluria - calcium oxalate,Urogenital system finding
Urolithiasis - cystine,Urogenital system finding
Crystalluria - cystine,Urogenital system finding
Urolithiasis - magnesium-ammonium-phosphate hexahydrate (struvite),Urogenital system finding
Crystalluria - magnesium-ammonium-phosphate hexahydrate (struvite),Urogenital system finding
Urolithiasis - urate,Urogenital system finding
Crystalluria - urate,Urogenital system finding
Abscess - ovarian,"Inflammatory disorder finding, Urogenital system finding, Reproductive system finding, Abdominal finding"
Acute tubular necrosis (ATN),"Urogenital system finding, Abdominal finding"
Adenocarcinoma - ovarian,"Urogenital system finding, Reproductive system finding, Mass lesion/swelling finding, Abdominal finding"
Adhesions - cervical,"Urogenital system finding, Reproductive system finding, Soft tissue finding, Pelvic structure finding"
Balanoposthitis,"Reproductive system finding, Urogenital system finding, Inflammatory disorder finding"
Bladder eversion,"Urogenital system finding, Abdominal finding"
Bladder prolapse,"Urogenital system finding, Abdominal finding"
Cervical incompetence,"Urogenital system finding, Reproductive system finding, Pelvic structure finding"
Cervical injury (unspecified),"Urogenital system finding, Reproductive system finding, Traumatic episode finding, Pelvic structure finding"
Cervical injury - laceration,"Urogenital system finding, Reproductive system finding, Traumatic episode finding, Wound finding, Pelvic structure finding"
Cervical scar/fibrosis,"Urogenital system finding, Reproductive system finding, Traumatic episode finding, Pelvic structure finding"
Cervicitis,"Urogenital system finding, Reproductive system finding, Inflammatory disorder finding, Pelvic structure finding"
Clitoral disorder,"Urogenital system finding, Reproductive system finding, Pelvic structure finding"
Contagious equine metritis (CEM),"Urogenital system finding, Reproductive system finding, Infectious disorder finding"
Cryptorchidism (Rig)(unspecified),"Urogenital system finding, Reproductive system finding, Congenital disorder finding"
Cryptorchidism (Rig) - abdominal - complete,"Urogenital system finding, Reproductive system finding, Congenital disorder finding, Abdominal finding"
Cryptorchidism (Rig) - abdominal - partial/incomplete,"Urogenital system finding, Reproductive system finding, Congenital disorder finding, Abdominal finding"
Cryptorchidism (Rig) - bilateral,"Urogenital system finding, Reproductive system finding, Congenital disorder finding"
Cryptorchidism (Rig) - inguinal,"Urogenital system finding, Reproductive system finding, Congenital disorder finding, Pelvic structure finding"
Cryptorchidism (Rig) - unilateral,"Urogenital system finding, Reproductive system finding, Congenital disorder finding"
Cutaneous habronemiasis - penile/preputial,"Haircoat/skin (+ appendages) finding, Urogenital system finding, Reproductive system finding, Infectious disorder finding"
Epididymal cyst,"Urogenital system finding, Reproductive system finding"
Gonadal dysgenesis,"Urogenital system finding, Reproductive system finding, Congenital finding"
Granulosa cell tumour (testicle),"Urogenital system finding, Reproductive system finding, Mass lesion/swelling finding"
Hydrocoele - tunica vaginalis,"Effusion finding, Reproductive system finding, Urogenital system finding"
Impotence,"Reproductive system finding, Urogenital system finding"
Intersex - female pseudohermaphrodite,"Urogenital system finding, Reproductive system finding"
Intersex - male pseudohermaphrodite,"Urogenital system finding, Reproductive system finding"
Lymphoma - ovarian,"Haematopoetic system finding, Immune system finding, Lymphatic system finding, Mass lesion/swelling finding, Urogenital system finding, Reproductive system finding, Abdominal finding"
Mass lesion - clitoral,"Urogenital system finding, Reproductive system finding, Mass lesion/swelling finding, Pelvic structure finding"
"Melanocytic neoplasm - benign melanoma, ovarian","Urogenital system finding, Reproductive system finding, Mass lesion/swelling finding, Abdominal finding"
"Melanocytic neoplasm - benign melanoma, penis/prepuce","Urogenital system finding, Reproductive system finding, Mass lesion/swelling finding"
"Melanocytic neoplasm - malignant melanoma, ovarian","Urogenital system finding, Reproductive system finding, Mass lesion/swelling finding, Abdominal finding"
"Melanocytic neoplasm - malignant melanoma, penis/prepuce","Urogenital system finding, Reproductive system finding, Mass lesion/swelling finding"
Neoplasm - clitoral,"Urogenital system finding, Reproductive system finding, Mass lesion/swelling finding, Pelvic structure finding"
Neoplasm - prepuce,"Urogenital system finding, Reproductive system finding, Mass lesion/swelling finding"
Ovarian haematoma,"Urogenital system finding, Reproductive system finding, Cardiovascular system finding, Abdominal finding"
Ovulation failure,"Urogenital system finding, Reproductive system finding, Abdominal finding"
Penile disorder - excessive smegma,"Urogenital system finding, Reproductive system finding"
Penile disorder - haematoma,"Urogenital system finding, Reproductive system finding, Cardiovascular system finding"
Penile disorder - traumatic injury,"Urogenital system finding, Reproductive system finding, Traumatic episode finding"
Penile disorder - wound,"Urogenital system finding, Reproductive system finding, Wound finding"
Persistent hymen,"Urogenital system finding, Reproductive system finding, Congenital finding, Pelvic structure finding"
Phimosis,"Urogenital system finding, Reproductive system finding"
Pneumovagina,"Urogenital system finding, Reproductive system finding, Pelvic structure finding"
Prepuce disorder - traumatic injury,"Urogenital system finding, Reproductive system finding, Traumatic episode finding"
Priapism,"Urogenital system finding, Reproductive system finding"
Rectovaginal fistula (unspecified),"Alimentary tract/Digestive system finding, Abdominal finding, Urogenital system finding, Reproductive system finding, Pelvic structure finding"
Rectovaginal fistula - congenital,"Alimentary tract/Digestive system finding, Abdominal finding, Urogenital system finding, Reproductive system finding, Pelvic structure finding, Congenital finding"
Rectovaginal fistula - traumatic,"Alimentary tract/Digestive system finding, Abdominal finding, Urogenital system finding, Reproductive system finding, Pelvic structure finding, Traumatic episode finding"
Sarcoid - penis/prepuce,"Haircoat/skin (+ appendages) finding, Urogenital system finding, Reproductive system finding, Mass lesion/swelling finding"
Sarcoid - scrotum,"Haircoat/skin (+ appendages) finding, Urogenital system finding, Reproductive system finding, Mass lesion/swelling finding"
Scrotal haematocoele,"Urogenital system finding, Reproductive system finding, Mass lesion/swelling finding, Cardiovascular system finding"
Scrotal oedema,"Urogenital system finding, Reproductive system finding"
Urinary bladder eversion,"Urogenital system finding, Abdominal finding"
Inappropriate urination (Problem behaviour),"Nervous system finding, Urogenital system finding, Head and neck finding"
Urinary bladder prolapse,"Urogenital system finding, Abdominal finding"
Lymphoma - nasal (nose) and renal (kidney),"Haematopoetic system finding, Immune system finding, Lymphatic system finding, Respiratory system finding, Mass lesion/swelling finding, Head and neck finding, Urogenital system finding, Abdominal finding"
Cutaneous and renal glomerular vasculopathy (CRGV),"Haircoat/skin (+ appendages) finding, Urogenital system finding, Abdominal finding, Cardiovascular system finding, Inflammatory disorder finding"
Abscess - renal (kidney),"Inflammatory disorder finding, Urogenital system finding, Abdominal finding"
Adhesions - scrotal,"Soft tissue finding, Urogenital system finding, Reproductive system finding"
Cervical rupture,"Urogenital system finding, Reproductive system finding, Traumatic episode finding, Pelvic structure finding"
Cryptorchidism (Rig) - abdominal,"Urogenital system finding, Reproductive system finding, Congenital disorder finding, Abdominal finding"
Metritis - post-partum,"Urogenital system finding, Reproductive system finding, Inflammatory disorder finding, Abdominal finding"
Uroperitoneum (uroabdomen),"Urogenital system finding, Inflammatory disorder finding, Abdominal finding, Effusion finding"
Interstitial nephritis - acute,"Urogenital system finding, Inflammatory disorder finding, Abdominal finding"
Interstitial nephritis - chronic,"Urogenital system finding, Inflammatory disorder finding, Abdominal finding"
