Eosinophilic granuloma,"Haircoat/skin (+ appendages) finding, Immune system finding, Alimentary tract/Digestive system finding, Head and neck finding"
Eosinophilic plaque,"Haircoat/skin (+ appendages) finding, Immune system finding"
Feline eosinophilic granuloma complex,"Haircoat/skin (+ appendages) finding, Immune system finding"
Feline leukaemia virus (FeLV) giant cell dermatitis,"Infectious disorder finding, Haircoat/skin (+ appendages) finding, Inflammatory disorder finding"
Feline ulcerative dermatitis,"Haircoat/skin (+ appendages) finding, Inflammatory disorder finding"
Fibropruritic nodule,"Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding"
Fly bites,"Haircoat/skin (+ appendages) finding, Infectious disorder finding"
Follicular cornification disorder,Haircoat/skin (+ appendages) finding
Follicular dysplasia,Haircoat/skin (+ appendages) finding
Folliculitis and furunculosis - of muzzle,"Haircoat/skin (+ appendages) finding, Inflammatory disorder finding, Infectious disorder finding, Head and neck finding"
Folliculitis and furunculosis - pyotraumatic,"Haircoat/skin (+ appendages) finding, Inflammatory disorder finding, Infectious disorder finding"
Food hypersensitivity,"Haircoat/skin (+ appendages) finding, Immune system finding, Adverse reaction finding"
Footpad hyperkeratosis,"Haircoat/skin (+ appendages) finding, Limb finding"
Foreign body - cutaneous (skin),"Foreign body finding, Haircoat/skin (+ appendages) finding"
Furunculosis,"Haircoat/skin (+ appendages) finding, Inflammatory disorder finding"
Haemangiosarcoma - cutaneous (skin),"Cardiovascular system finding, Connective tissue finding, Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding"
Hair shaft abnormality,Haircoat/skin (+ appendages) finding
"Histiocytoma (cutaneous, skin)","Haematopoietic system finding, Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding"
"Histiocytosis - reactive histiocytosis, cutaneous (skin)","Haematopoietic system finding, Haircoat/skin (+ appendages) finding"
Hookworm dermatitis,"Infectious disorder finding, Haircoat/skin (+ appendages) finding, Inflammatory disorder finding"
Hypersensitivity (allergic) skin disorder,"Immune system finding, Haircoat/skin (+ appendages) finding"
Hypersensitivity (allergic) skin disorder - angioedema,"Immune system finding, Haircoat/skin (+ appendages) finding"
Hypersensitivity (allergic) skin disorder - atopic dermatitis,"Immune system finding, Haircoat/skin (+ appendages) finding, Hereditary disorder finding"
Hypersensitivity (allergic) skin disorder - contact hypersensitivity,"Immune system finding, Haircoat/skin (+ appendages) finding"
Hypersensitivity (allergic) skin disorder - eosinophilic furunculosis of the face,"Immune system finding, Haircoat/skin (+ appendages) finding, Inflammatory disorder finding, Head and neck finding"
Hypersensitivity (allergic) skin disorder - flea bite hypersensitivity,"Immune system finding, Haircoat/skin (+ appendages) finding, Infectious disorder finding"
Hypersensitivity (allergic) skin disorder - food hypersensitivity,"Immune system finding, Haircoat/skin (+ appendages) finding, Adverse reaction finding"
Hypersensitivity (allergic) skin disorder - indolent ulcer,"Immune system finding, Haircoat/skin (+ appendages) finding"
Hypersensitivity (allergic) skin disorder - mast cell-rich papular dermatitis,"Immune system finding, Haircoat/skin (+ appendages) finding, Inflammatory disorder finding, Haematopoietic system finding"
Hypersensitivity (allergic) skin disorder - mosquito bite hypersensitivity,"Immune system finding, Haircoat/skin (+ appendages) finding, Infectious disorder finding"
Hypersensitivity (allergic) skin disorder - urticaria,"Immune system finding, Haircoat/skin (+ appendages) finding"
Ichthyosis,Haircoat/skin (+ appendages) finding
Idiopathic facial dermatitis,"Haircoat/skin (+ appendages) finding, Head and neck finding"
Idiopathic lymphocytic mural folliculitis,"Haircoat/skin (+ appendages) finding, Immune system finding"
Idiopathic seborrhoea,Haircoat/skin (+ appendages) finding
Interdigital cyst (dogs),"Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding, Limb finding"
Interdigital pyogranulomas,"Haircoat/skin (+ appendages) finding, Inflammatory disorder finding, Limb finding"
Intertrigo,"Haircoat/skin (+ appendages) finding, Infectious disorder finding, Inflammatory disorder finding"
Juvenile cellulitis/pyoderma,"Haircoat/skin (+ appendages) finding, Inflammatory disorder finding, Immune system finding, Infectious disorder finding, Soft tissue finding"
Lethal acrodermatitis,"Haircoat/skin (+ appendages) finding, Inflammatory disorder finding, Endocrine/metabolic finding"
Lichenoid dermatosis,Haircoat/skin (+ appendages) finding
Lymphoma - cutaneous (skin) T-cell,"Haircoat/skin (+ appendages) finding, Haematopoetic system finding, Immune system finding, Lymphatic system finding, Mass lesion/swelling finding"
Malassezia dermatitis,"Haircoat/skin (+ appendages) finding, Inflammatory disorder finding, Infectious disorder finding"
Mass lesion - skin (cutaneous),"Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding"
"Mass lesion - skin (cutaneous), perianal","Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding, Perianal finding"
"Mastocytosis, cutaneous","Haematopoietic system finding, Haircoat/skin (+ appendages) finding"
Metabolic epidermal necrosis/Necrolytic migratory erythema/Supf necrolytic dermatitis/Hepatocutaneous syndrome,"Endocrine/Metabolic finding, Haircoat/skin (+ appendages) finding, Hepatobiliary system finding, Abdominal finding"
Metatarsal fistulae of GSD,"Haircoat/skin (+ appendages) finding, Immune system finding, Limb finding"
Mucinosis,"Haircoat/skin (+ appendages) finding, Hereditary disorder finding"
Mucinosis - diffuse cutaneous,"Haircoat/skin (+ appendages) finding, Hereditary disorder finding"
Multiple collagenous naevi of GSD,Haircoat/skin (+ appendages) finding
Mycobacterial infection - cutaneous (skin),"Infectious disorder finding, Haircoat/skin (+ appendages) finding"
Myxoedema,"Endocrine/Metabolic finding, Haircoat/skin (+ appendages) finding, Head and neck finding"
Naevus,"Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding"
Nasal (nose) hyperkeratosis,"Respiratory system finding, Haircoat/skin (+ appendages) finding, Head and neck finding"
Neoplasm - cutaneous epithelial,"Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding"
Neoplasm - hair follicle,"Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding"
Neoplasm - perianal gland,"Haircoat/skin (+ appendages) finding, Perineal finding, Mass lesion/swelling finding"
Neoplasm - sebaceous gland,"Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding"
Neoplasm - skin (cutaneous),"Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding"
"Neoplasm - skin (cutaneous), perianal","Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding, Perianal finding"
Neoplasm - sweat gland,"Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding"
"Onychodystrophy, idiopathic","Haircoat/skin (+ appendages) finding, Limb finding"
"Onychodystrophy, symmetric lupoid","Haircoat/skin (+ appendages) finding, Limb finding"
"Onychodystrophy, unspecified","Haircoat/skin (+ appendages) finding, Limb finding"
"Onychomadesis, idiopathic","Haircoat/skin (+ appendages) finding, Limb finding"
Orbital cellulitis,"Ophthalmology/vision finding, Soft tissue finding, Haircoat/skin (+ appendages) finding, Musculoskeletal system finding, Inflammatory disorder finding, Head and neck finding"
"Otitis externa, pinna only","Auditory system finding, Inflammatory disorder finding, Haircoat/skin (+ appendages) finding, Head and neck finding"
Panniculitis,"Haircoat/skin (+ appendages) finding, Soft tissue finding, Inflammatory disorder finding"
Paraneoplastic alopecia,"Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding"
Paronychia,"Haircoat/skin (+ appendages) finding, Inflammatory disorder finding, Limb finding"
"Paronychia, bacterial","Haircoat/skin (+ appendages) finding, Inflammatory disorder finding, Infectious disorder finding, Limb finding"
"Paronychia, fungal","Haircoat/skin (+ appendages) finding, Inflammatory disorder finding, Infectious disorder finding, Limb finding"
Pattern baldness,Haircoat/skin (+ appendages) finding
Pelodera dermatitis,"Infectious disorder finding, Haircoat/skin (+ appendages) finding, Inflammatory disorder finding"
Pemphigus disorder,"Haircoat/skin (+ appendages) finding, Immune system finding"
Pemphigus foliaceus,"Haircoat/skin (+ appendages) finding, Immune system finding"
Pinnal alopecia,"Haircoat/skin (+ appendages) finding, Auditory system finding, Head and neck finding"
Pododermatitis,"Haircoat/skin (+ appendages) finding, Inflammatory disorder finding, Limb finding"
Pododermatitis - infectious,"Haircoat/skin (+ appendages) finding, Inflammatory disorder finding, Infectious disorder finding, Limb finding"
Pododermatitis - plasma cell,"Haircoat/skin (+ appendages) finding, Inflammatory disorder finding, Haematopoietic system finding, Immune system finding, Lymphatic system finding, Limb finding"
Post-clipping alopecia,Haircoat/skin (+ appendages) finding
Preauricular alopecia,Haircoat/skin (+ appendages) finding
Psychogenic dermatosis,"Haircoat/skin (+ appendages) finding, Nervous system finding, Head and neck finding"
Pyoderma,"Haircoat/skin (+ appendages) finding, Infectious disorder finding"
Pyoderma - botryomycosis,"Haircoat/skin (+ appendages) finding, Infectious disorder finding"
Pyoderma - deep,"Haircoat/skin (+ appendages) finding, Infectious disorder finding"
Pyoderma - mucocutaneous,"Haircoat/skin (+ appendages) finding, Soft tissue finding, Infectious disorder finding"
Pyoderma - superficial,"Haircoat/skin (+ appendages) finding, Infectious disorder finding"
Schnauzer comedo syndrome,Haircoat/skin (+ appendages) finding
Sebaceous adenitis,"Haircoat/skin (+ appendages) finding, Immune system finding"
Sebaceous adenitis and mural folliculitis,"Haircoat/skin (+ appendages) finding, Immune system finding"
Skin (cutaneous) cyst,"Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding"
Skin (cutaneous) disorder,Haircoat/skin (+ appendages) finding
Skin (cutaneous) disorder - acquired skin fragility,Haircoat/skin (+ appendages) finding
"Skin (cutaneous) disorder, bacterial","Haircoat/skin (+ appendages) finding, Infectious disorder finding"
"Skin (cutaneous) disorder, developmental/congenital","Haircoat/skin (+ appendages) finding, Developmental disorder finding, Congenital finding"
"Skin (cutaneous) disorder, endocrine/metabolic","Haircoat/skin (+ appendages) finding, Endocrine/Metabolic finding"
"Skin (cutaneous) disorder, fungal","Haircoat/skin (+ appendages) finding, Infectious disorder finding"
"Skin (cutaneous) disorder, immune-mediated","Haircoat/skin (+ appendages) finding, Immune system finding"
"Skin (cutaneous) disorder, parasitic","Haircoat/skin (+ appendages) finding, Infectious disorder finding"
"Skin (cutaneous) disorder, pigmentary",Haircoat/skin (+ appendages) finding
Squamous cell carcinoma - cutaneous (skin),"Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding"
"Squamous cell carcinoma - cutaneous (skin), eyelid","Haircoat/skin (+ appendages) finding, Ophthalmology/vision finding, Mass lesion/swelling finding, Head and neck finding"
Sterile pustular dermatosis (not PF),"Haircoat/skin (+ appendages) finding, Immune system finding"
Subepidermal bullous disease,"Haircoat/skin (+ appendages) finding, Immune system finding"
Subepidermal blistering disease,"Haircoat/skin (+ appendages) finding, Developmental disorder finding, Congenital finding"
Sweet's disease/syndrome,"Haircoat/skin (+ appendages) finding, Inflammatory disorder finding"
Tail gland hyperplasia,"Haircoat/skin (+ appendages) finding, Tail finding"
Thermal injury to skin (cutaneous),"Haircoat/skin (+ appendages) finding, Traumatic episode finding"
Toxic epidermal necrolysis,"Haircoat/skin (+ appendages) finding, Immune system finding"
Traction alopecia,Haircoat/skin (+ appendages) finding
Trichiasis,"Haircoat/skin (+ appendages) finding, Ophthalmology/vision finding, Head and neck finding"
Trichoepithelioma,"Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding"
Ventral comedo syndrome,Haircoat/skin (+ appendages) finding
Vitamin A-responsive dermatosis,Haircoat/skin (+ appendages) finding
Vogt-Koyanagi-Harada-like syndrome (Uveodermatologic syndrome),"Haircoat/skin (+ appendages) finding, Immune system finding, Ophthalmology/vision finding, Inflammatory disorder finding, Head and neck finding"
Zinc-responsive dermatosis,"Haircoat/skin (+ appendages) finding, Endocrine/Metabolic finding"
Interdigital dermatitis,"Haircoat/skin (+ appendages) finding, Inflammatory disorder finding, Limb finding"
Acral lick furunculosis,"Haircoat/skin (+ appendages) finding, Infectious disorder finding"
Atopic dermatitis,"Immune system finding, Hereditary disorder finding, Haircoat/skin (+ appendages) finding"
Intertrigo - tail fold,"Haircoat/skin (+ appendages) finding, Infectious disorder finding, Inflammatory disorder finding, Tail finding"
Overgrown nail(s),"Haircoat/skin (+ appendages) finding, Limb finding"
Overgrown haircoat,Haircoat/skin (+ appendages) finding
Claw/nail disorder,"Haircoat/skin (+ appendages) finding, Limb finding"
Cutaneous (skin) bacterial overgrowth,"Haircoat/skin (+ appendages) finding, Infectious disorder finding"
Acral lick granuloma,"Haircoat/skin (+ appendages) finding, Inflammatory disorder finding"
Wart,"Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding"
"Acrochordon (Fibroepithelial polyp, Skin tag)","Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding"
"Papilloma, solitary – skin (cutaneous)","Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding"
"Papillomas, multiple – skin (cutaneous)","Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding"
Canine sterile neutrophilic dermatitis,"Haircoat/skin (+ appendages) finding, Inflammatory disorder finding"
"Hepatocutaneous syndrome (Metabolic epidermal necrosis, Supf necrolytic dermatitis)","Endocrine/Metabolic finding, Haircoat/skin (+ appendages) finding, Hepatobiliary system finding, Abdominal finding"
Pressure-related skin lesion (pressure sore),Haircoat/skin (+ appendages) finding
Adenoma - perianal gland,"Haircoat/skin (+ appendages) finding, Perianal finding, Mass lesion/swelling finding"
Adenocarcinoma - perianal gland,"Haircoat/skin (+ appendages) finding, Perianal finding, Mass lesion/swelling finding"
Ischaemic dermatopathy syndrome (type unspecified),"Haircoat/skin (+ appendages) finding, Immune system finding"
Ischaemic dermatopathy syndrome - dermatomyositis,"Haircoat/skin (+ appendages) finding, Immune system finding, Inflammatory disorder finding, Musculoskeletal system finding"
Squamous cell carcinoma - cutaneous (skin)(site unspecified),"Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding"
Adenocarcinoma - sebaceous gland,"Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding"
Adenocarcinoma - sweat gland,"Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding"
Carcinoma in situ - skin (cutaneous),"Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding"
Carcinoma - skin (cutaneous),"Mass lesion/swelling finding, Haircoat/skin (+ appendages) finding"
"Carcinoma - skin (cutaneous), perianal","Mass lesion/swelling finding, Haircoat/skin (+ appendages) finding, Perineal finding"
"Carcinoma in situ - skin (cutaneous), perianal","Mass lesion/swelling finding, Haircoat/skin (+ appendages) finding, Perineal finding"
Adenoma - sebaceous gland,"Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding"
Adenoma - sweat gland,"Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding"
Histiocytoma - canine cutaneous (skin),"Haematopoietic system finding, Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding"
Naevus (type unspecified),"Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding"
Naevus - collagenous,"Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding"
Naevus - vascular,"Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding"
"Osteosarcoma - extraskeletal, cutaneous (skin)/subcutaneous","Musculoskeletal system finding, Haircoat/skin (+ appendages) finding, Connective tissue finding, Mass lesion/swelling finding"
"Lymphoma - cutaneous (skin), secondary - T-cell","Haircoat/skin (+ appendages) finding, Haematopoetic system finding, Immune system finding, Lymphatic system finding, Mass lesion/swelling finding"
"Lymphoma - cutaneous (skin), primary","Haircoat/skin (+ appendages) finding, Haematopoetic system finding, Immune system finding, Lymphatic system finding, Mass lesion/swelling finding"
"Lymphoma - cutaneous (skin), primary - epitheliotropic","Haircoat/skin (+ appendages) finding, Haematopoetic system finding, Immune system finding, Lymphatic system finding, Mass lesion/swelling finding"
"Lymphoma - cutaneous (skin), secondary - B-cell","Haircoat/skin (+ appendages) finding, Haematopoetic system finding, Immune system finding, Lymphatic system finding, Mass lesion/swelling finding"
"Lymphoma - cutaneous (skin), secondary - immunophenotype unknown","Haircoat/skin (+ appendages) finding, Haematopoetic system finding, Immune system finding, Lymphatic system finding, Mass lesion/swelling finding"
Infundibular keratinising acanthoma,"Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding"
Basal cell tumour (site unspecified),"Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding"
"Basal cell tumour, cutaneous (skin) - head","Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding, Head and neck finding"
"Basal cell tumour, cutaneous (skin) - forelimb","Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding, Limb finding"
"Basal cell tumour, cutaneous (skin) - neck","Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding, Head and neck finding"
"Basal cell tumour, cutaneous (skin) - other","Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding"
Basal cell carcinoma (site unspecified),"Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding"
Basosquamous carcinoma (site unspecified),"Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding"
Epithelioma - intracutaneous cornifying,"Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding"
Epithelioma - perianal gland,"Haircoat/skin (+ appendages) finding, Perineal finding, Mass lesion/swelling finding"
Fibrosarcoma - cutaneous (skin),"Haircoat/skin (+ appendages) finding, Connective tissue finding, Mass lesion/swelling finding"
Fibrosarcoma - subcutaneous,"Haircoat/skin (+ appendages) finding, Connective tissue finding, Mass lesion/swelling finding"
Haemangioma - cutaneous (skin),"Haircoat/skin (+ appendages) finding, Cardiovascular system finding, Mass lesion/swelling finding"
"Mast cell tumour - cutaneous, grade I","Haircoat/skin (+ appendages) finding, Haematopoietic system finding, Mass lesion/swelling finding"
"Mast cell tumour - cutaneous, grade II","Haircoat/skin (+ appendages) finding, Haematopoietic system finding, Mass lesion/swelling finding"
"Mast cell tumour - cutaneous, grade III","Haircoat/skin (+ appendages) finding, Haematopoietic system finding, Mass lesion/swelling finding"
Mast cell tumour - cutaneous (grade unspecified),"Haircoat/skin (+ appendages) finding, Haematopoietic system finding, Mass lesion/swelling finding"
"Mast cell tumour - cutaneous, multiple","Haircoat/skin (+ appendages) finding, Haematopoietic system finding, Mass lesion/swelling finding"
"Melanocytic neoplasm - malignant melanoma, mucocutaneous","Soft tissue finding, Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding"
"Melanocytic neoplasm - malignant melanoma, subungual","Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding, Limb finding"
Myxoma - cutaneous (skin),"Haircoat/skin (+ appendages) finding, Connective tissue finding, Mass lesion/swelling finding"
Myxosarcoma - cutaneous (skin),"Haircoat/skin (+ appendages) finding, Connective tissue finding, Mass lesion/swelling finding"
Pilomatrixoma,"Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding"
Plasmacytoma - cutaneous (skin),"Haircoat/skin (+ appendages) finding, Lymphatic system finding, Immune system finding, Haematopoietic system finding, Mass lesion/swelling finding"
Plasmacytoma - mucocutaneous,"Haircoat/skin (+ appendages) finding, Soft tissue finding, Lymphatic system finding, Immune system finding, Haematopoietic system finding, Mass lesion/swelling finding"
"Squamous cell carcinoma - cutaneous (skin), digit","Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding, Limb finding"
"Squamous cell carcinoma - cutaneous (skin), ear (aural)","Auditory system finding, Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding, Head and neck finding"
Trichofolliculoma,"Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding"
Tricholemmoma,"Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding"
Skin fold dermatitis (intertrigo)(site unspecified),"Haircoat/skin (+ appendages) finding, Infectious disorder finding, Inflammatory disorder finding"
Skin fold dermatitis (intertrigo) - lip fold,"Haircoat/skin (+ appendages) finding, Infectious disorder finding, Inflammatory disorder finding"
Skin fold dermatitis (intertrigo) - tail fold,"Haircoat/skin (+ appendages) finding, Infectious disorder finding, Inflammatory disorder finding, Tail finding"
Ingrown nail(s),"Haircoat/skin (+ appendages) finding, Limb finding"
Clipper rash,Haircoat/skin (+ appendages) finding
Dermatitis (unspecified),"Haircoat/skin (+ appendages) finding, Inflammatory disorder finding"
Hypersensitivity (allergic) skin disorder (unspecified),"Immune system finding, Haircoat/skin (+ appendages) finding"
Skin (cutaneous) disorder (unspecified),Haircoat/skin (+ appendages) finding
Amyloidosis - cutaneous (skin),"Endocrine/metabolic finding, Haircoat/skin (+ appendages) finding"
Anhidrosis,Haircoat/skin (+ appendages) finding
Aural (ear) plaques,"Haircoat/skin (+ appendages) finding, Auditory system finding, Infectious disorder finding, Head and neck finding"
Canker (Chronic hypertrophic pododermatitis),"Haircoat/skin (+ appendages) finding, Inflammatory disorder finding, Limb finding"
Carbuncle,"Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding, Infectious disorder finding"
Coronary band dysplasia (dystrophy),"Haircoat/skin (+ appendages) finding, Limb finding"
Coronitis,"Haircoat/skin (+ appendages) finding, Inflammatory disorder finding, Limb finding"
Cutaneous habronemiasis (site unspecified),"Haircoat/skin (+ appendages) finding, Infectious disorder finding"
Cutaneous habronemiasis - ocular,"Haircoat/skin (+ appendages) finding, Ophthalmology/vision finding, Infectious disorder finding, Head and neck finding"
Cutaneous habronemiasis - penile/preputial,"Haircoat/skin (+ appendages) finding, Urogenital system finding, Reproductive system finding, Infectious disorder finding"
Dermatophilosis (Rainscald),"Haircoat/skin (+ appendages) finding, Infectious disorder finding"
Equine eosinophilic granuloma with collagen necrosis (Nodular necrobiosis),Haircoat/skin (+ appendages) finding
Equine exfoliative eosinophilic dermatitis,"Haircoat/skin (+ appendages) finding, Inflammatory disorder finding, Haematopoietic system finding"
Equine insect hypersensitivity (Sweet itch),"Immune system finding, Haircoat/skin (+ appendages) finding, Infectious disorder finding"
Equine nodular collagenolytic granuloma,Haircoat/skin (+ appendages) finding
Equine viral papular dermatitis,"Haircoat/skin (+ appendages) finding, Inflammatory disorder finding, Infectious disorder finding"
Folliculitis (unspecified),"Haircoat/skin (+ appendages) finding, Inflammatory disorder finding"
"Folliculitis, immune-mediated","Haircoat/skin (+ appendages) finding, Immune system finding"
"Folliculitis, infectious (unspecified)","Haircoat/skin (+ appendages) finding, Inflammatory disorder finding, Infectious disorder finding"
"Folliculitis, infectious - bacterial","Haircoat/skin (+ appendages) finding, Inflammatory disorder finding, Infectious disorder finding"
"Folliculitis, infectious - fungal","Haircoat/skin (+ appendages) finding, Inflammatory disorder finding, Infectious disorder finding"
"Folliculitis, infectious - parasitic","Haircoat/skin (+ appendages) finding, Inflammatory disorder finding, Infectious disorder finding"
Frostbite,"Haircoat/skin (+ appendages) finding, Traumatic episode finding"
Furunculosis - staphylococcal,"Haircoat/skin (+ appendages) finding, Inflammatory disorder finding, Infectious disorder finding"
