Dental (tooth) disorder,"Alimentary tract/Digestive system finding, Head and neck finding"
"Dermatitis and/or panniculitis, (pyo)granulomatous - fungal","Haircoat/skin (+ appendages) finding, Inflammatory disorder finding, Infectious disorder finding"
"Dermatitis and/or panniculitis, (pyo)granulomatous - sterile","Haircoat/skin (+ appendages) finding, Inflammatory disorder finding, Immune system finding"
Dermatomyositis,"Haircoat/skin (+ appendages) finding, Immune system finding, Inflammatory disorder finding, Musculoskeletal system finding"
Discospondylitis,"Musculoskeletal system finding, Infectious disorder finding, Inflammatory disorder finding, Spine (vertebral column) finding"
Eczema,"Haircoat/skin (+ appendages) finding, Inflammatory disorder finding"
Empyema - other,Inflammatory disorder finding
Empyema - pyothorax,"Inflammatory disorder finding, Effusion finding, Thoracic finding"
Encephalitis,"Nervous system finding, Inflammatory disorder finding, Head and neck finding"
Endocarditis,"Cardiovascular system finding, Inflammatory disorder finding, Thoracic finding"
Endocarditis - bacterial,"Cardiovascular system finding, Inflammatory disorder finding, Infectious disorder finding, Thoracic finding"
Endometritis,"Reproductive system finding, Inflammatory disorder finding, Abdominal finding"
Endophthalmitis,"Ophthalmology/vision finding, Inflammatory disorder finding, Head and neck finding"
Enteritis,"Alimentary tract/Digestive system finding, Inflammatory disorder finding, Abdominal finding"
Enteritis - lymphocytic/plasmacytic,"Alimentary tract/Digestive system finding, Inflammatory disorder finding, Abdominal finding"
Epiphysitis/physitis,"Musculoskeletal system finding, Inflammatory disorder finding"
Episcleritis,"Ophthalmology/vision finding, Inflammatory disorder finding, Head and neck finding"
Episcleritis - nodular,"Ophthalmology/vision finding, Inflammatory disorder finding, Head and neck finding"
Familial nephropathy,"Urogenital system finding, Inflammatory disorder finding, Hereditary disorder finding, Abdominal finding"
Feline idiopathic cystitis,"Urogenital system finding, Inflammatory disorder finding, Abdominal finding"
Feline infectious peritonitis (FIP),"Infectious disorder finding, Inflammatory disorder finding"
Feline leukaemia virus (FeLV) giant cell dermatitis,"Infectious disorder finding, Haircoat/skin (+ appendages) finding, Inflammatory disorder finding"
Feline ulcerative dermatitis,"Haircoat/skin (+ appendages) finding, Inflammatory disorder finding"
Folliculitis and furunculosis - of muzzle,"Haircoat/skin (+ appendages) finding, Inflammatory disorder finding, Infectious disorder finding, Head and neck finding"
Folliculitis and furunculosis - pyotraumatic,"Haircoat/skin (+ appendages) finding, Inflammatory disorder finding, Infectious disorder finding"
Furunculosis,"Haircoat/skin (+ appendages) finding, Inflammatory disorder finding"
Gastric (stomach) ulceration,"Alimentary tract/Digestive system finding, Inflammatory disorder finding, Abdominal finding"
Gastritis,"Alimentary tract/Digestive system finding, Inflammatory disorder finding, Abdominal finding"
Gastritis - acute,"Alimentary tract/Digestive system finding, Inflammatory disorder finding, Abdominal finding"
Gastritis - chronic,"Alimentary tract/Digestive system finding, Inflammatory disorder finding, Abdominal finding"
Gastritis - hypertrophic,"Alimentary tract/Digestive system finding, Inflammatory disorder finding, Abdominal finding"
Gastritis - lymphocytic,"Alimentary tract/Digestive system finding, Inflammatory disorder finding, Abdominal finding"
Gastroenteritis,"Alimentary tract/Digestive system finding, Inflammatory disorder finding, Abdominal finding"
Gastroenteritis - acute,"Alimentary tract/Digestive system finding, Inflammatory disorder finding, Abdominal finding"
Glomerulonephritis,"Urogenital system finding, Inflammatory disorder finding, Abdominal finding"
Granulomatous meningoencephalitis (GME),"Nervous system finding, Inflammatory disorder finding, Head and neck finding"
Granulomatous meningoencephalomyelitis,"Nervous system finding, Inflammatory disorder finding, Head and neck finding"
Hepatitis,"Hepatobiliary system finding, Inflammatory disorder finding, Abdominal finding"
Hepatitis - acute,"Hepatobiliary system finding, Inflammatory disorder finding, Abdominal finding"
Hepatitis - chronic,"Hepatobiliary system finding, Inflammatory disorder finding, Abdominal finding"
Hookworm dermatitis,"Infectious disorder finding, Haircoat/skin (+ appendages) finding, Inflammatory disorder finding"
Hypersensitivity (allergic) skin disorder - eosinophilic furunculosis of the face,"Immune system finding, Haircoat/skin (+ appendages) finding, Inflammatory disorder finding, Head and neck finding"
Hypersensitivity (allergic) skin disorder - mast cell-rich papular dermatitis,"Immune system finding, Haircoat/skin (+ appendages) finding, Inflammatory disorder finding, Haematopoietic system finding"
Infectious canine tracheobronchitis (Kennel Cough),"Respiratory system finding, Infectious disorder finding, Inflammatory disorder finding, Head and neck finding, Thoracic finding"
Inflammatory bowel disease (IBD),"Alimentary tract/Digestive system finding, Inflammatory disorder finding, Abdominal finding"
Interdigital pyogranulomas,"Haircoat/skin (+ appendages) finding, Inflammatory disorder finding, Limb finding"
Intertrigo,"Haircoat/skin (+ appendages) finding, Infectious disorder finding, Inflammatory disorder finding"
Intervertebral discitis,"Musculoskeletal system finding, Inflammatory disorder finding, Spine (vertebral column) finding"
Intervertebral discitis - infective,"Musculoskeletal system finding, Inflammatory disorder finding, Infective disorder finding, Spine (vertebral column) finding"
Intestinal ulceration - small intestine,"Alimentary tract/Digestive system finding, Inflammatory disorder finding, Abdominal finding"
Juvenile cellulitis/pyoderma,"Haircoat/skin (+ appendages) finding, Inflammatory disorder finding, Immune system finding, Infectious disorder finding, Soft tissue finding"
Keratitis,"Ophthalmology/vision finding, Inflammatory disorder finding, Head and neck finding"
Keratitis - chronic superficial (pannus),"Ophthalmology/vision finding, Inflammatory disorder finding, Head and neck finding"
Keratitis - eosinophilic,"Ophthalmology/vision finding, Inflammatory disorder finding, Head and neck finding"
Keratitis - infectious,"Ophthalmology/vision finding, Inflammatory disorder finding, Infectious disorder finding, Head and neck finding"
Keratitis - superficial,"Ophthalmology/vision finding, Inflammatory disorder finding, Head and neck finding"
Keratitis - traumatic,"Ophthalmology/vision finding, Inflammatory disorder finding, Traumatic episode finding, Head and neck finding"
"Keratoconjunctivitis sicca (KCS, Dry Eye)","Ophthalmology/vision finding, Inflammatory disorder finding, Immune system finding, Soft tissue finding, Head and neck finding"
Laryngitis,"Respiratory system finding, Inflammatory disorder finding, Head and neck finding"
Laryngitis - infectious,"Respiratory system finding, Inflammatory disorder finding, Infectious disorder finding, Head and neck finding"
Lethal acrodermatitis,"Haircoat/skin (+ appendages) finding, Inflammatory disorder finding, Endocrine/metabolic finding"
Lymphadenitis,"Haematopoietic system finding, Immune system finding, Inflammatory disorder finding"
Malassezia dermatitis,"Haircoat/skin (+ appendages) finding, Inflammatory disorder finding, Infectious disorder finding"
Masticatory myositis,"Musculoskeletal system finding, Inflammatory disorder finding, Immune system finding"
Mastitis,"Reproductive system finding, Inflammatory disorder finding"
Mediastinitis,"Thoracic finding, Inflammatory disorder finding"
Meibomianitis,"Ophthalmology/vision finding, Inflammatory disorder finding, Head and neck finding"
Meningitis,"Nervous system finding, Inflammatory disorder finding"
Meningitis - eosinophilic,"Nervous system finding, Inflammatory disorder finding"
Meningitis - septic,"Nervous system finding, Inflammatory disorder finding, Infectious disorder finding"
Meningitis - sterile/aseptic,"Nervous system finding, Inflammatory disorder finding"
Meningoencephalitis,"Nervous system finding, Inflammatory disorder finding, Head and neck finding"
Metritis,"Reproductive system finding, Inflammatory disorder finding, Abdominal finding"
Myelitis (spinal cord),"Nervous system finding, Inflammatory disorder finding"
Myocarditis,"Cardiovascular system finding, Musculoskeletal system finding, Inflammatory disorder finding, Thoracic finding"
Myositis,"Musculoskeletal system finding, Inflammatory disorder finding"
Nasolacrimal duct abnormality - dacryocystitis,"Ophthalmology/vision finding, Inflammatory disorder finding, Head and neck finding"
Necrotising fasciitis,"Infectious disorder finding, Inflammatory disorder finding, Soft tissue finding"
Nephritis,"Urogenital system finding, Inflammatory disorder finding, Abdominal finding"
Oesophageal ulceration,"Alimentary tract/Digestive system finding, Inflammatory disorder finding"
Oesophagitis,"Alimentary tract/Digestive system finding, Inflammatory disorder finding"
Oesophagitis - drug-related,"Alimentary tract/Digestive system finding, Inflammatory disorder finding, Drug-related disorder, Adverse reaction finding"
Oesophagitis - reflux,"Alimentary tract/Digestive system finding, Inflammatory disorder finding"
Oesophagitis - reflux (post-operative),"Alimentary tract/Digestive system finding, Inflammatory disorder finding, Complication of medical care finding, Anaesthesia finding"
Optic neuritis,"Ophthalmology/vision finding, Nervous system finding, Inflammatory disorder finding, Head and neck finding"
Orbital cellulitis,"Ophthalmology/vision finding, Soft tissue finding, Haircoat/skin (+ appendages) finding, Musculoskeletal system finding, Inflammatory disorder finding, Head and neck finding"
Orchitis,"Urogenital system finding, Reproductive system finding, Inflammatory disorder finding"
Osteomyelitis,"Haematopoietic system finding, Inflammatory disorder finding"
Osteomyelitis - femur,"Haematopoietic system finding, Inflammatory disorder finding, Musculoskeletal system finding, Limb finding"
Osteomyelitis - humerus,"Haematopoietic system finding, Inflammatory disorder finding, Musculoskeletal system finding, Limb finding"
Osteomyelitis - mandible,"Haematopoietic system finding, Inflammatory disorder finding, Musculoskeletal system finding, Head and neck finding"
Osteomyelitis - maxilla,"Haematopoietic system finding, Inflammatory disorder finding, Musculoskeletal system finding, Head and neck finding"
Osteomyelitis - paw,"Haematopoietic system finding, Inflammatory disorder finding, Limb finding"
Osteomyelitis - radius,"Haematopoietic system finding, Inflammatory disorder finding, Musculoskeletal system finding, Limb finding"
Osteomyelitis - shoulder region,"Haematopoietic system finding, Inflammatory disorder finding, Limb finding"
Osteomyelitis - tibia,"Haematopoietic system finding, Inflammatory disorder finding, Musculoskeletal system finding, Limb finding"
Osteomyelitis - ulna,"Haematopoietic system finding, Inflammatory disorder finding, Musculoskeletal system finding, Limb finding"
Osteomyelitis - vertebral column,"Haematopoietic system finding, Inflammatory disorder finding, Musculoskeletal system finding, Spine (vertebral column) finding"
"Osteomyelitis, acute","Haematopoietic system finding, Inflammatory disorder finding"
"Osteomyelitis, bacterial","Haematopoietic system finding, Inflammatory disorder finding, Infectious disorder finding"
"Osteomyelitis, chronic","Haematopoietic system finding, Inflammatory disorder finding"
"Osteomyelitis, fungal","Haematopoietic system finding, Inflammatory disorder finding, Infectious disorder finding"
Osteomyelitis of other aetiology,"Haematopoietic system finding, Inflammatory disorder finding"
Otitis,"Auditory system finding, Inflammatory disorder finding, Head and neck finding"
Otitis externa,"Auditory system finding, Inflammatory disorder finding, Head and neck finding"
"Otitis externa, acute","Auditory system finding, Inflammatory disorder finding, Head and neck finding"
"Otitis externa, chronic","Auditory system finding, Inflammatory disorder finding, Head and neck finding"
"Otitis externa, meatus and canal only","Auditory system finding, Inflammatory disorder finding, Head and neck finding"
"Otitis externa, pinna only","Auditory system finding, Inflammatory disorder finding, Haircoat/skin (+ appendages) finding, Head and neck finding"
"Otitis externa, infective","Auditory system finding, Inflammatory disorder finding, Infective disorder finding, Head and neck finding"
Otitis media,"Auditory system finding, Inflammatory disorder finding, Head and neck finding"
"Otitis media, acute","Auditory system finding, Inflammatory disorder finding, Head and neck finding"
"Otitis media, chronic","Auditory system finding, Inflammatory disorder finding, Head and neck finding"
"Otitis media, infective","Auditory system finding, Inflammatory disorder finding, Infective disorder finding, Head and neck finding"
Pancreatitis,"Alimentary tract/Digestive system finding, Inflammatory disorder finding, Abdominal finding"
Pancreatitis - acute,"Alimentary tract/Digestive system finding, Inflammatory disorder finding, Abdominal finding"
"Pancreatitis - acute, necrotising","Alimentary tract/Digestive system finding, Inflammatory disorder finding, Abdominal finding"
Pancreatitis - chronic,"Alimentary tract/Digestive system finding, Inflammatory disorder finding, Abdominal finding"
Pancreatitis - recurrent/relapsing,"Alimentary tract/Digestive system finding, Inflammatory disorder finding, Abdominal finding"
Panniculitis,"Haircoat/skin (+ appendages) finding, Soft tissue finding, Inflammatory disorder finding"
Paronychia,"Haircoat/skin (+ appendages) finding, Inflammatory disorder finding, Limb finding"
"Paronychia, bacterial","Haircoat/skin (+ appendages) finding, Inflammatory disorder finding, Infectious disorder finding, Limb finding"
"Paronychia, fungal","Haircoat/skin (+ appendages) finding, Inflammatory disorder finding, Infectious disorder finding, Limb finding"
Pelodera dermatitis,"Infectious disorder finding, Haircoat/skin (+ appendages) finding, Inflammatory disorder finding"
Pericarditis,"Cardiovascular system finding, Inflammatory disorder finding, Thoracic finding"
Peripheral neuritis,"Nervous system finding, Inflammatory disorder finding"
Periodontitis,"Alimentary tract/Digestive system finding, Inflammatory disorder finding, Head and neck finding"
Peritonitis,"Inflammatory disorder finding, Abdominal finding"
"Peritonitis, chemical - biliary","Hepatobiliary system finding, Inflammatory disorder finding, Abdominal finding"
"Peritonitis, chemical - urinary (uroperitoneum)","Urogenital system finding, Inflammatory disorder finding, Abdominal finding"
"Peritonitis, infectious","Infectious disorder finding, Inflammatory disorder finding, Abdominal finding"
"Peritonitis, infectious - bacterial","Infectious disorder finding, Inflammatory disorder finding, Abdominal finding"
"Peritonitis, infectious - bacterial, faecal","Infectious disorder finding, Inflammatory disorder finding, Abdominal finding"
"Peritonitis, infectious - purulent","Infectious disorder finding, Inflammatory disorder finding, Abdominal finding"
Pharyngitis,"Respiratory system finding, Alimentary tract/Digestive system finding, Inflammatory disorder finding, Head and neck finding"
Pharyngitis - infectious,"Respiratory system finding, Alimentary tract/Digestive system finding, Inflammatory disorder finding, Infectious disorder finding, Head and neck finding"
Pleuritis,"Inflammatory disorder finding, Thoracic finding"
Pneumonia,"Respiratory system finding, Inflammatory disorder finding, Thoracic finding"
Pneumonia - aspiration,"Respiratory system finding, Inflammatory disorder finding, Thoracic finding"
Pneumonia - bacterial,"Respiratory system finding, Inflammatory disorder finding, Infectious disorder finding, Thoracic finding"
Pneumonia - bronchopneumonia,"Respiratory system finding, Inflammatory disorder finding, Thoracic finding"
Pneumonia - infectious,"Respiratory system finding, Inflammatory disorder finding, Infectious disorder finding, Thoracic finding"
Pneumonia - interstitial,"Respiratory system finding, Inflammatory disorder finding, Thoracic finding"
Pneumonia - lobar,"Respiratory system finding, Inflammatory disorder finding, Thoracic finding"
Pneumonia - non-infectious,"Respiratory system finding, Inflammatory disorder finding, Thoracic finding"
Pneumonia - parasitic,"Respiratory system finding, Inflammatory disorder finding, Infectious disorder finding, Thoracic finding"
Pneumonia due to Pneumocystis carinii infection,"Respiratory system finding, Inflammatory disorder finding, Infectious disorder finding, Thoracic finding"
Pneumonitis - uraemic,"Respiratory system finding, Inflammatory disorder finding, Endocrine/Metabolic finding, Thoracic finding"
Pododermatitis,"Haircoat/skin (+ appendages) finding, Inflammatory disorder finding, Limb finding"
Pododermatitis - infectious,"Haircoat/skin (+ appendages) finding, Inflammatory disorder finding, Infectious disorder finding, Limb finding"
Pododermatitis - plasma cell,"Haircoat/skin (+ appendages) finding, Inflammatory disorder finding, Haematopoietic system finding, Immune system finding, Lymphatic system finding, Limb finding"
Polyarthritis,"Musculoskeletal system finding, Inflammatory disorder finding"
Polyarthritis - erosive,"Musculoskeletal system finding, Inflammatory disorder finding"
Polyarthritis - idiopathic,"Musculoskeletal system finding, Inflammatory disorder finding"
Polyarthritis - infectious,"Musculoskeletal system finding, Inflammatory disorder finding, Infectious disorder finding"
"Polyarthritis, acute","Musculoskeletal system finding, Inflammatory disorder finding"
"Polyarthritis, chronic","Musculoskeletal system finding, Inflammatory disorder finding"
Polymyositis,"Musculoskeletal system finding, Inflammatory disorder finding"
Polyneuritis,"Nervous system finding, Inflammatory disorder finding"
Proctitis,"Alimentary tract/Digestive system finding, Inflammatory disorder finding, Abdominal finding, Pelvic structure finding"
Prostatitis,"Urogenital system finding, Reproductive system finding, Inflammatory disorder finding, Abdominal finding"
Pulmonary infiltrates with eosinophilia (PIE),"Respiratory system finding, Inflammatory disorder finding, Thoracic finding"
Pyelonephritis,"Urogenital system finding, Inflammatory disorder finding, Abdominal finding"
Rhinitis,"Respiratory system finding, Inflammatory disorder finding, Head and neck finding"
Rhinitis - acute,"Respiratory system finding, Inflammatory disorder finding, Head and neck finding"
Rhinitis - chronic,"Respiratory system finding, Inflammatory disorder finding, Head and neck finding"
Rhinitis - lymphoplasmacytic,"Respiratory system finding, Inflammatory disorder finding, Head and neck finding"
"Rhinitis, allergic","Respiratory system finding, Inflammatory disorder finding, Immune system finding, Head and neck finding"
"Rhinitis, infectious - bacterial","Respiratory system finding, Inflammatory disorder finding, Infectious disorder finding, Head and neck finding"
"Rhinitis, infectious - fungal","Respiratory system finding, Inflammatory disorder finding, Infectious disorder finding, Head and neck finding"
"Rhinitis, infectious - viral","Respiratory system finding, Inflammatory disorder finding, Infectious disorder finding, Head and neck finding"
Sialoadenitis,"Alimentary tract/Digestive system finding, Inflammatory disorder finding, Head and neck finding"
Sialoadenitis - submandibular gland,"Alimentary tract/Digestive system finding, Inflammatory disorder finding, Head and neck finding"
Sinusitis,"Respiratory system finding, Inflammatory disorder finding, Head and neck finding"
Splenitis,"Haematopoietic system finding, Inflammatory disorder finding, Abdominal finding"
Spondylitis,"Musculoskeletal system finding, Inflammatory disorder finding, Spine (vertebral column) finding"
Steroid responsive meningitis-arteritis (SRMA),"Nervous system finding, Cardiovascular system finding, Inflammatory disorder finding, Immune system finding"
Stomatitis,"Alimentary tract/Digestive system finding, Soft tissue finding, Inflammatory disorder finding, Head and neck finding"
Stomatitis - ulcerative,"Alimentary tract/Digestive system finding, Soft tissue finding, Inflammatory disorder finding, Head and neck finding"
Sweet's disease/syndrome,"Haircoat/skin (+ appendages) finding, Inflammatory disorder finding"
Synovitis,"Musculoskeletal system finding, Inflammatory disorder finding"
Systemic inflammatory response syndrome (SIRS),Inflammatory disorder finding
Tendinitis,"Musculoskeletal system finding, Connective tissue finding, Inflammatory disorder finding"
Tendinitis - Achilles tendon,"Musculoskeletal system finding, Connective tissue finding, Inflammatory disorder finding, Limb finding"
Tendinitis - biceps tendon,"Musculoskeletal system finding, Connective tissue finding, Inflammatory disorder finding, Limb finding"
Tenosynovitis,"Musculoskeletal system finding, Connective tissue finding, Inflammatory disorder finding"
Tenosynovitis - bicipital,"Musculoskeletal system finding, Connective tissue finding, Inflammatory disorder finding, Limb finding"
Tongue (lingual) disorder - glossitis,"Alimentary tract/Digestive system finding, Soft tissue finding, Inflammatory disorder finding, Head and neck finding"
Tonsillitis,"Respiratory system finding, Alimentary tract/Digestive system finding, Haematopoietic system finding, Immune system finding, Lymphatic system finding, Inflammatory disorder finding, Head and neck finding"
Toxoplasmosis chorioretinitis,"Ophthalmology/vision finding, Inflammatory disorder finding, Infectious disorder finding, Head and neck finding"
Tracheitis,"Respiratory system finding, Inflammatory disorder finding, Head and neck finding"
Tracheobronchitis - acute,"Respiratory system finding, Inflammatory disorder finding, Thoracic finding, Head and neck finding"
Tracheobronchitis - chronic,"Respiratory system finding, Inflammatory disorder finding, Thoracic finding, Head and neck finding"
Urethritis,"Urogenital system finding, Inflammatory disorder finding"
Uveitis,"Ophthalmology/vision finding, Inflammatory disorder finding, Head and neck finding"
Uveitis - anterior,"Ophthalmology/vision finding, Inflammatory disorder finding, Head and neck finding"
Uveitis - idiopathic,"Ophthalmology/vision finding, Inflammatory disorder finding, Head and neck finding"
Uveitis - lens-induced,"Ophthalmology/vision finding, Inflammatory disorder finding, Head and neck finding"
Uveitis - posterior,"Ophthalmology/vision finding, Inflammatory disorder finding, Head and neck finding"
Uveitis - traumatic,"Ophthalmology/vision finding, Inflammatory disorder finding, Traumatic episode finding, Head and neck finding"
Vaginitis,"Urogenital system finding, Reproductive system finding, Inflammatory disorder finding, Pelvic structure finding"
"Vaginitis, Juvenile","Urogenital system finding, Reproductive system finding, Inflammatory disorder finding, Pelvic structure finding"
Vasculitis/vasculopathy,"Cardiovascular system finding, Inflammatory disorder finding"
Vogt-Koyanagi-Harada-like syndrome (Uveodermatologic syndrome),"Haircoat/skin (+ appendages) finding, Immune system finding, Ophthalmology/vision finding, Inflammatory disorder finding, Head and neck finding"
Interdigital dermatitis,"Haircoat/skin (+ appendages) finding, Inflammatory disorder finding, Limb finding"
Iritis,"Ophthalmology/vision finding, Inflammatory disorder finding, Head and neck finding"
Anal sacculitis,"Alimentary tract/Digestive system finding, Inflammatory disorder finding"
Intertrigo - tail fold,"Haircoat/skin (+ appendages) finding, Infectious disorder finding, Inflammatory disorder finding, Tail finding"
Central nervous system (CNS) inflammatory disorder,"Nervous system finding, Inflammatory disorder finding"
Copper-associated chronic hepatitis,"Hepatobiliary system finding, Inflammatory disorder finding, Abdominal finding"
Conjunctivitis,"Ophthalmology/vision finding, Soft tissue finding, Inflammatory disorder finding, Head and neck finding"
Acral lick granuloma,"Haircoat/skin (+ appendages) finding, Inflammatory disorder finding"
Intestinal ulceration,"Alimentary tract/Digestive system finding, Inflammatory disorder finding, Abdominal finding"
Intestinal ulceration - large intestine,"Alimentary tract/Digestive system finding, Inflammatory disorder finding, Abdominal finding"
Abscess - dog bite abscess,"Inflammatory disorder finding, Wound finding, Traumatic episode finding"
Oesophagitis - reflux (post-anaesthesia),"Alimentary tract/Digestive system finding, Inflammatory disorder finding, Complication of medical care finding, Anaesthesia finding"
Osteomyelitis - scapula,"Haematopoietic system finding, Inflammatory disorder finding, Musculoskeletal system finding, Limb finding"
Canine sterile neutrophilic dermatitis,"Haircoat/skin (+ appendages) finding, Inflammatory disorder finding"
"Eosinophilic bronchopneumopathy (Pulmonary infiltrates with eosinophilia, PIE)","Respiratory system finding, Inflammatory disorder finding, Thoracic finding"
Interstitial nephritis,"Urogenital system finding, Inflammatory disorder finding, Abdominal finding"
Abscess - pulmonary (lung),"Inflammatory disorder finding, Respiratory system finding, Thoracic finding"
Ischaemic dermatopathy syndrome - dermatomyositis,"Haircoat/skin (+ appendages) finding, Immune system finding, Inflammatory disorder finding, Musculoskeletal system finding"
Granuloma (site unspecified),"Immune system finding, Inflammatory disorder finding, Mass lesion/swelling finding"
