Dental (tooth) disorder,"Alimentary tract/Digestive system finding, Head and neck finding"
Neoplasm - tonsillar,"Respiratory system finding, Alimentary tract/Digestive system finding, Lymphatic system finding, Haematopoietic system finding, Immune system finding, Mass lesion/swelling finding, Head and neck finding"
Neoplastic metastasis - to regional lymph node(s),"Lymphatic system finding, Immune system finding, Haematopoietic system finding, Mass lesion/swelling finding"
Neoplastic metastasis - to spleen,"Haematopoietic system finding, Mass lesion/swelling finding, Abdominal finding"
Non-immune mediated haemolytic anaemia,Haematopoietic system finding
Osteomyelitis,"Haematopoietic system finding, Inflammatory disorder finding"
Osteomyelitis - femur,"Haematopoietic system finding, Inflammatory disorder finding, Musculoskeletal system finding, Limb finding"
Osteomyelitis - humerus,"Haematopoietic system finding, Inflammatory disorder finding, Musculoskeletal system finding, Limb finding"
Osteomyelitis - mandible,"Haematopoietic system finding, Inflammatory disorder finding, Musculoskeletal system finding, Head and neck finding"
Osteomyelitis - maxilla,"Haematopoietic system finding, Inflammatory disorder finding, Musculoskeletal system finding, Head and neck finding"
Osteomyelitis - paw,"Haematopoietic system finding, Inflammatory disorder finding, Limb finding"
Osteomyelitis - radius,"Haematopoietic system finding, Inflammatory disorder finding, Musculoskeletal system finding, Limb finding"
Osteomyelitis - shoulder region,"Haematopoietic system finding, Inflammatory disorder finding, Limb finding"
Osteomyelitis - tibia,"Haematopoietic system finding, Inflammatory disorder finding, Musculoskeletal system finding, Limb finding"
Osteomyelitis - ulna,"Haematopoietic system finding, Inflammatory disorder finding, Musculoskeletal system finding, Limb finding"
Osteomyelitis - vertebral column,"Haematopoietic system finding, Inflammatory disorder finding, Musculoskeletal system finding, Spine (vertebral column) finding"
"Osteomyelitis, acute","Haematopoietic system finding, Inflammatory disorder finding"
"Osteomyelitis, bacterial","Haematopoietic system finding, Inflammatory disorder finding, Infectious disorder finding"
"Osteomyelitis, chronic","Haematopoietic system finding, Inflammatory disorder finding"
"Osteomyelitis, fungal","Haematopoietic system finding, Inflammatory disorder finding, Infectious disorder finding"
Osteomyelitis of other aetiology,"Haematopoietic system finding, Inflammatory disorder finding"
Pancytopenia,"Haematopoietic system finding, Haemostatic system finding"
Plasmacytoma,"Lymphatic system finding, Immune system finding, Haematopoietic system finding, Mass lesion/swelling finding"
Pododermatitis - plasma cell,"Haircoat/skin (+ appendages) finding, Inflammatory disorder finding, Haematopoietic system finding, Immune system finding, Lymphatic system finding, Limb finding"
Polycythaemia,Haematopoietic system finding
Polycythaemia vera (primary polycythaemia),Haematopoietic system finding
"Polycythaemia, secondary",Haematopoietic system finding
Pure red cell aplasia,Haematopoietic system finding
Splenic haematoma,"Haematopoietic system finding, Cardiovascular system finding, Abdominal finding"
Splenic haemorrhage,"Haematopoietic system finding, Cardiovascular system finding, Abdominal finding"
Splenic infarction,"Haematopoietic system finding, Cardiovascular system finding, Abdominal finding"
Splenic rupture,"Haematopoietic system finding, Abdominal finding"
Splenic rupture - traumatic,"Haematopoietic system finding, Traumatic episode finding, Abdominal finding"
Splenic torsion,"Haematopoietic system finding, Abdominal finding"
Splenitis,"Haematopoietic system finding, Inflammatory disorder finding, Abdominal finding"
Thrombocytopathy,"Haematopoietic system finding, Haemostatic system finding"
Thrombocytopenic disorder,"Haematopoietic system finding, Haemostatic system finding"
Thrombocytopenic purpura,"Haematopoietic system finding, Haemostatic system finding"
Thrombosis - splenic vein,"Cardiovascular system finding, Haematopoietic system finding, Abdominal finding"
Tonsillar enlargement,"Respiratory system finding, Alimentary tract/Digestive system finding, Haematopoietic system finding, Immune system finding, Lymphatic system finding, Head and neck finding"
Tonsillitis,"Respiratory system finding, Alimentary tract/Digestive system finding, Haematopoietic system finding, Immune system finding, Lymphatic system finding, Inflammatory disorder finding, Head and neck finding"
Disseminated histiocytic sarcoma (malignant histiocytosis),"Haematopoietic system finding, Connective tissue finding, Mass lesion/swelling finding"
Leukaemia - Chronic leukaemia,"Immune system finding, Haematopoietic system finding, Mass lesion/swelling finding"
Neutropenia,Haematopoietic system finding
Immune-mediated neutropenia,"Haematopoietic system finding, Immune system finding"
"Mastocytosis, systemic","Haematopoietic system finding, Immune system finding, Mass lesion/swelling finding"
Osteomyelitis - scapula,"Haematopoietic system finding, Inflammatory disorder finding, Musculoskeletal system finding, Limb finding"
Localised (focal) histiocytic sarcoma,"Haematopoietic system finding, Connective tissue finding, Mass lesion/swelling finding"
"Anaemia - haemolytic, immune-mediated (IMHA) - primary (idiopathic)","Haematopoietic system finding, Immune system finding"
"Anaemia - haemolytic, immune-mediated (IMHA) - secondary","Haematopoietic system finding, Immune system finding"
"Anaemia - haemolytic, non-immune mediated",Haematopoietic system finding
"Thrombocytopenia – immune-mediated – primary (idiopathic, ITP)","Haematopoietic system finding, Haemostatic system finding, Immune system finding"
Thrombocytopenia – immune-mediated – secondary,"Haematopoietic system finding, Haemostatic system finding, Immune system finding"
Thrombocytopenia,"Haematopoietic system finding, Haemostatic system finding"
Neutropenia - immune-mediated,"Haematopoietic system finding, Immune system finding"
Leukaemia (type unspecified),"Immune system finding, Haematopoietic system finding, Mass lesion/swelling finding"
Mast cell tumour (site unspecified),"Haematopoietic system finding, Mass lesion/swelling finding"
Plasmacytoma (site unspecified),"Lymphatic system finding, Immune system finding, Haematopoietic system finding, Mass lesion/swelling finding"
Polycythaemia (type unspecified),Haematopoietic system finding
Carcinoma - tonsil,"Mass lesion/swelling finding, Haematopoietic system finding, Immune system finding, Respiratory system finding, Alimentary tract/Digestive system finding, Head and neck finding"
Carcinoma in situ - tonsil,"Mass lesion/swelling finding, Haematopoietic system finding, Immune system finding, Respiratory system finding, Alimentary tract/Digestive system finding, Head and neck finding"
Histiocytic sarcoma - disseminated (malignant histiocytosis),"Haematopoietic system finding, Connective tissue finding, Mass lesion/swelling finding"
Histiocytic sarcoma - localised (focal),"Haematopoietic system finding, Connective tissue finding, Mass lesion/swelling finding"
"Histiocytic sarcoma - localised, metastatic","Haematopoietic system finding, Connective tissue finding, Mass lesion/swelling finding"
Histiocytoma - canine cutaneous (skin),"Haematopoietic system finding, Haircoat/skin (+ appendages) finding, Mass lesion/swelling finding"
"Leukaemia - Acute leukaemia, No origin specified (NOS)","Immune system finding, Haematopoietic system finding, Mass lesion/swelling finding"
Leukaemia - Acute myeloid leukaemia (subtype unspecified),"Immune system finding, Haematopoietic system finding, Mass lesion/swelling finding"
"Leukaemia - Acute myeloid leukaemia, monocytic","Immune system finding, Haematopoietic system finding, Mass lesion/swelling finding"
"Leukaemia - Acute myeloid leukaemia, myelomonocytic","Immune system finding, Haematopoietic system finding, Mass lesion/swelling finding"
"Leukaemia - Chronic leukaemia, No origin specified (NOS)","Immune system finding, Haematopoietic system finding, Mass lesion/swelling finding"
Leukaemia - Polycythaemia rubra vera (Primary polycythaemia),"Immune system finding, Haematopoietic system finding, Mass lesion/swelling finding"
Multiple myeloma (plasma cell myeloma),"Lymphatic system finding, Immune system finding, Haematopoietic system finding, Mass lesion/swelling finding"
"Osteosarcoma - extraskeletal, splenic","Haematopoietic system finding, Musculoskeletal system finding, Connective tissue finding, Mass lesion/swelling finding, Abdominal finding"
"Lymphadenopathy, generalised - aetiology unknown","Lymphatic system finding, Haematopoietic system finding, Immune system finding"
"Lymphadenopathy, localised - aetiology unknown","Lymphatic system finding, Haematopoietic system finding, Immune system finding"
Leukaemia - Acute erythroid,"Immune system finding, Haematopoietic system finding, Mass lesion/swelling finding"
Leukaemia - basophilic,"Immune system finding, Haematopoietic system finding, Mass lesion/swelling finding"
Leukaemia - eosinophilic,"Immune system finding, Haematopoietic system finding, Mass lesion/swelling finding"
Leukaemia - Essential thrombocytosis,"Immune system finding, Haematopoietic system finding, Haemostatic system finding, Mass lesion/swelling finding"
"Mast cell tumour - cutaneous, grade I","Haircoat/skin (+ appendages) finding, Haematopoietic system finding, Mass lesion/swelling finding"
"Mast cell tumour - cutaneous, grade II","Haircoat/skin (+ appendages) finding, Haematopoietic system finding, Mass lesion/swelling finding"
"Mast cell tumour - cutaneous, grade III","Haircoat/skin (+ appendages) finding, Haematopoietic system finding, Mass lesion/swelling finding"
Mast cell tumour - cutaneous (grade unspecified),"Haircoat/skin (+ appendages) finding, Haematopoietic system finding, Mass lesion/swelling finding"
"Mast cell tumour - cutaneous, multiple","Haircoat/skin (+ appendages) finding, Haematopoietic system finding, Mass lesion/swelling finding"
Mast cell tumour - subcutaneous,"Haematopoietic system finding, Soft tissue finding, Mass lesion/swelling finding"
"Mast cell tumour, visceral - hepatic (liver)","Haematopoietic system finding, Hepatobiliary system finding, Mass lesion/swelling finding, Abdominal finding"
"Mast cell tumour, visceral - intestine","Haematopoietic system finding, Alimentary tract/Digestive system finding, Mass lesion/swelling finding, Abdominal finding"
"Mast cell tumour, visceral - spleen","Haematopoietic system finding, Mass lesion/swelling finding, Abdominal finding"
Plasmacytoma - cutaneous (skin),"Haircoat/skin (+ appendages) finding, Lymphatic system finding, Immune system finding, Haematopoietic system finding, Mass lesion/swelling finding"
Plasmacytoma - gastrointestinal,"Alimentary tract/Digestive system finding, Lymphatic system finding, Immune system finding, Haematopoietic system finding, Mass lesion/swelling finding, Abdominal finding"
Plasmacytoma - mucosal,"Soft tissue finding, Lymphatic system finding, Immune system finding, Haematopoietic system finding, Mass lesion/swelling finding"
Plasmacytoma - mucocutaneous,"Haircoat/skin (+ appendages) finding, Soft tissue finding, Lymphatic system finding, Immune system finding, Haematopoietic system finding, Mass lesion/swelling finding"
Plasmacytoma - oral (mouth),"Alimentary tract/Digestive system finding, Lymphatic system finding, Immune system finding, Haematopoietic system finding, Mass lesion/swelling finding, Head and neck finding"
"Squamous cell carcinoma - oral (mouth), tonsil","Mass lesion/swelling finding, Haematopoietic system finding, Immune system finding, Respiratory system finding, Alimentary tract/Digestive system finding, Head and neck finding"
Transmissible veneral tumour (TVT),"Haematopoietic system finding, Mass lesion/swelling finding"
Haemophagocytic syndrome - idiopathic,Haematopoietic system finding
Haemophagocytic syndrome - underlying disease identified,Haematopoietic system finding
Anaemia (unspecified),Haematopoietic system finding
Osteomyelitis (unspecified),"Haematopoietic system finding, Inflammatory disorder finding"
Equine exfoliative eosinophilic dermatitis,"Haircoat/skin (+ appendages) finding, Inflammatory disorder finding, Haematopoietic system finding"
"Foal immunodeficiency syndrome (FIS, formerly Fell Pony syndrome)","Immune system finding, Lymphatic system finding, Haematopoietic system finding, Hereditary disorder finding"
Multisystemic eosinophilic epitheliotropic disease (MEED),Haematopoietic system finding
Neonatal isoerythrolysis (NI),"Haematopoietic system finding, Immune system finding, Neonatal problem/disorder finding"
Pharyngeal lymphoid hyperplasia (follicular hyperplasia),"Respiratory system finding, Alimentary tract/Digestive system finding, Lymphatic system finding, Immune system finding, Haematopoietic system finding, Head and neck finding"
Post-parturient haemoglobinuria,"Reproductive system finding, Haematopoietic system finding"
( Severe ) Combined immunodeficiency disease ( SCID ),"Immune system finding, Lymphatic system finding, Haematopoietic system finding, Hereditary disorder finding"
"Lymphadenopathy, generalised - reactive hyperplasia","Lymphatic system finding, Haematopoietic system finding, Immune system finding"
"Lymphadenopathy, localised - reactive hyperplasia","Lymphatic system finding, Haematopoietic system finding, Immune system finding"
Anaemia - haemolytic (unspecified),Haematopoietic system finding
"Anaemia - haemolytic, immune-mediated (IMHA)","Haematopoietic system finding, Immune system finding"
"Anaemia - haemolytic, immune-mediated (IMHA)(unspecified)","Haematopoietic system finding, Immune system finding"
Anaemia - inadequate erythropoiesis,Haematopoietic system finding
Anaemia - iron deficiency,"Haematopoietic system finding, Nutritional finding"
Anaemia - myelophthisic,Haematopoietic system finding
Osteomyelitis - calcaneus,"Haematopoietic system finding, Inflammatory disorder finding, Musculoskeletal system finding, Limb finding"
